T,X,Y,Z
1630769607330580280,-11984,-9536,-3966
1630769607364277678,-10680,-10752,-3448
1630769607397766951,-10812,-10326,-4290
1630769607430993556,-11338,-9240,-4568
1630769607463747870,-11634,-9632,-5008
1630769607496563059,-11538,-10178,-5308
1630769607529780290,-12746,-9462,-6458
1630769607562817395,-12788,-9360,-7498
1630769607596528501,-11798,-10832,-7688
1630769607630528274,-10304,-11970,-6832
1630769607663594338,-8940,-13052,-6326
1630769607696685569,-8286,-12756,-5782
1630769607729782925,-7866,-12782,-6414
1630769607763041031,-8086,-13792,-6300
1630769607795910261,-8432,-13098,-6178
1630769607828672325,-8556,-11376,-4796
1630769607861500264,-8760,-7538,-4704
1630769607894751161,-9576,-6690,-6904
1630769607928567476,-9664,-8344,-5440
1630769607961300581,-10146,-9164,-6138
1630769607994495020,-9940,-9622,-6490
1630769608027814001,-9836,-13236,-6588
1630769608060760107,-21396,-20882,-20982
1630769608093962754,-28714,-32768,-9544
1630769608127176985,-9494,7016,-6282
1630769608159979341,-5916,8594,3320
1630769608192620321,-18858,-9224,1034
1630769608225957260,-22576,-17748,-1716
1630769608259079574,-11628,-16848,-3000
1630769608292030805,-8080,-17604,860
1630769608325495077,-9280,-11902,434
1630769608358632141,-11740,-8602,-4674
1630769608392087789,-13536,-5280,-4984
1630769608425442728,-12930,-6298,-2986
1630769608459117043,-10732,-7738,-2660
1630769608492705815,-9080,-8328,-4036
1630769608525765713,-8404,-12450,-3602
1630769608559136444,-7198,-14706,-3660
1630769608592893466,-8040,-13282,-1214
1630769608625753030,-11454,-10578,-1304
1630769608658599802,-12046,-11172,-6904
1630769608691242450,-13896,-16262,-6458
1630769608724025097,-12598,-17534,-5816
1630769608757149411,-15114,-17540,-630
1630769608790573808,-26506,-17088,-2872
1630769608823588497,-26710,-13470,-6934
1630769608857751395,-16396,-6632,-1560
1630769608894857379,-11892,-8666,-656
1630769608929904902,-7374,-9132,696
1630769608963107675,-6936,-6594,2048
1630769608996520531,-6326,-2816,1530
1630769609029528011,-6074,-878,-1994
1630769609062767492,-5754,-306,-5600
1630769609095865890,-9132,-904,-9436
1630769609129431662,-14156,-17572,-21254
1630769609162721518,-26976,-28550,-16194
1630769609196250666,-5842,-14416,-8134
1630769609229531813,-1234,-10406,-10024
1630769609262884752,-16284,-32768,-16080
1630769609295726150,-22596,-24598,13418
1630769609328562047,-12394,6740,-890
1630769609361770278,-2960,6020,414
1630769609395131383,-13618,-104,-2652
1630769609428088489,-26466,-22134,-234
1630769609460463219,-23238,-12202,-2504
1630769609493352075,-10838,-9572,-1284
1630769609526685014,-8302,-11400,58
1630769609559785161,-9336,-7726,-3090
1630769609592988975,-11190,-6992,-1128
1630769609626089623,-13954,-8130,-3426
1630769609659234187,-13266,-9426,-2928
1630769609692707876,-11360,-10630,-4160
1630769609726026774,-9490,-13002,-5972
1630769609759352963,-8970,-15980,-1672
1630769609792722860,-8504,-19322,2194
1630769609825985258,-12396,-19400,-8938
1630769609859160655,-17054,-13072,-7532
1630769609892723386,-16300,-14600,-7716
1630769609926125201,-14254,-13548,-4432
1630769609959401931,-22840,-8542,-1176
1630769609993171288,-26904,-5902,-2664
1630769610026471810,-25194,-4238,-1484
1630769610059393749,-9132,-10950,-6282
1630769610092273313,-4792,-15376,-5074
1630769610125542669,-4188,-6696,-12
1630769610158913233,-5572,-4820,384
1630769610191575713,-7250,-4360,-1276
1630769610224619527,-7632,-4162,-4450
1630769610257526258,-8566,-4130,-8180
1630769610290753614,-9268,-4860,-10530
1630769610323654719,-10448,-14354,-11492
1630769610356657783,-18792,-20364,-19736
1630769610389735639,-9398,-17780,-16450
1630769610422960661,-5490,-10672,-7734
1630769610455713517,-3558,-7140,-2302
1630769610488412497,-16254,-9644,-2664
1630769610521494770,-26460,-25442,-16666
1630769610555565584,-23384,-13018,3370
1630769610588576232,-8902,6308,614
1630769610622052962,-11508,-1810,-538
1630769610655550610,-16676,-18890,5526
1630769610688786633,-16896,-21112,-1842
1630769610721829988,-8876,-12728,-5640
1630769610754698552,-7060,-9574,-4218
1630769610787721283,-9842,-5854,-2654
1630769610820633055,-12476,-5022,-2854
1630769610853485952,-12202,-10724,-2314
1630769610891012353,-9834,-12694,-2676
1630769610930969338,-8548,-15076,-4202
1630769610964213319,-8230,-15742,-2414
1630769610997204049,-11884,-14462,-2068
1630769611030679405,-14244,-16508,-6154
1630769611064041844,-15682,-14942,-6298
1630769611097390075,-18768,-10212,-5626
1630769611130370098,-21596,-9270,-3376
1630769611163255995,-29314,-9212,-2174
1630769611196098267,-26024,-5274,-1964
1630769611231005249,-12848,-5946,626
1630769611264867897,-6980,-18156,-4742
1630769611298176544,-4400,-14676,-1090
1630769611332259442,-7576,-3444,674
1630769611365243798,-9750,-638,1576
1630769611398314779,-7514,-1748,-5498
1630769611431328593,-7574,-1246,-8248
1630769611464662907,-9778,-9360,-8978
1630769611497712929,-15020,-21654,-12502
1630769611530925077,-11450,-22580,-3934
1630769611564429849,-14710,-15484,116
1630769611597646455,-18616,-4486,-4462
1630769611630921936,-15744,-2018,-6662
1630769611664453958,-11360,-7966,-956
1630769611697486522,-10614,-14056,840
1630769611730961378,-11886,-13192,-444
1630769611764846110,-14432,-10132,-2368
1630769611797875507,-14302,-10504,-3992
1630769611831128238,-11364,-11622,-2564
1630769611864895636,-11610,-10782,-3120
1630769611898234825,-13556,-8960,-3718
1630769611931797639,-14034,-8180,-3698
1630769611965081162,-13836,-8714,-2170
1630769611998457892,-13100,-10170,-1434
1630769612031743498,-12344,-11624,-1506
1630769612064522020,-11560,-11966,-2600
1630769612097439251,-12284,-11268,-3872
1630769612130301982,-12942,-9786,-4274
1630769612163192254,-13582,-9178,-5584
1630769612196071734,-12988,-8928,-5878
1630769612229606924,-13088,-9830,-5272
1630769612262928655,-13598,-10382,-6992
1630769612295961468,-13502,-11024,-11066
1630769612329339658,-12342,-14574,-9932
1630769612362506388,-11588,-13944,-4846
1630769612395594786,-12412,-12448,-9258
1630769612429878059,-14862,-9972,-9116
1630769612464025540,-14222,-8830,-7858
1630769612497064271,-10656,-9148,-6792
1630769612530705460,-9344,-8212,-8556
1630769612565159067,-9534,-6920,-9224
1630769612598248923,-9180,-7556,-9222
1630769612632149737,-8418,-7776,-8574
1630769612666999428,-8680,-6970,-9444
1630769612700223658,-8414,-5350,-9784
1630769612734238890,-8520,-5644,-11004
1630769612767131704,-9182,-6356,-10900
1630769612799824851,-9368,-6038,-10892
1630769612834309874,-9580,-4664,-12752
1630769612870426732,-9612,-8068,-13882
1630769612906567089,-9150,-10154,-14312
1630769612940189154,-9132,-12036,-13358
1630769612974725844,-6760,-10182,-12874
1630769613008826700,-5666,-7828,-11188
1630769613042651265,-5748,-7412,-15236
1630769613076934913,-30188,-18598,-16270
1630769613110066394,-32768,-19944,-10106
1630769613144762334,-12852,7370,3008
1630769613177967064,-6364,9396,-2520
1630769613212766755,-12274,-1526,3676
1630769613246232402,-16352,-27524,-1138
1630769613279054508,-17390,-26156,-762
1630769613312144447,-8302,-12826,-4328
1630769613344898052,-6326,-9684,-3424
1630769613377692408,-10098,-6808,-2346
1630769613410882180,-14078,-5726,-3074
1630769613444235453,-13552,-11442,-2930
1630769613477275308,-10272,-12856,-706
1630769613510863623,-9424,-12604,-3056
1630769613543878812,-10158,-12672,-4976
1630769613577121417,-11128,-13764,-3890
1630769613610098690,-11618,-15394,442
1630769613642998170,-12474,-14394,-1980
1630769613676211068,-14412,-12832,-6144
1630769613709229465,-15970,-16298,-3850
1630769613741929529,-12232,-15080,-5256
1630769613775185218,-11782,-12924,-5700
1630769613808074657,-13832,-12910,928
1630769613840682721,-24136,-10666,-1440
1630769613874258077,-26354,-11182,-8328
1630769613907341641,-18672,-5954,-2172
1630769613939992579,-9302,-8136,-2270
1630769613972904352,-6666,-9514,-416
1630769614005985166,-7136,-6040,-746
1630769614038947563,-6896,-5386,-1726
1630769614072214585,-6202,-3692,-2084
1630769614105151149,-6488,-3160,-3750
1630769614138237255,-6202,-2950,-10194
1630769614171358111,-7646,-5860,-15610
1630769614204182508,-12960,-30308,-25136
1630769614237547155,-21642,-31506,-12136
1630769614270493761,-5612,-10062,-8506
1630769614303320158,-2792,-818,-5496
1630769614335870013,-20682,-7068,-862
1630769614368844619,-19570,-21020,3308
1630769614401222808,-13434,3430,-3474
1630769614434756914,-12192,1358,2608
1630769614468011436,-15224,-11758,448
1630769614500591833,-15146,-15090,2070
1630769614533790439,-13452,-14078,-2186
1630769614566911420,-6754,-13520,-3874
1630769614599857942,-6430,-6974,-4092
1630769614632644381,-10748,-4334,-640
1630769614665524945,-13932,-8574,-3842
1630769614700042426,-10236,-14170,-5980
1630769614733449615,-8238,-18070,-5728
1630769614766510346,-7170,-17988,3138
1630769614800094369,-11218,-14472,-7040
1630769614833911267,-16108,-10738,-10806
1630769614868035373,-18768,-16836,-5650
1630769614905195273,-11864,-17158,-5520
1630769614938454046,-12572,-14292,-632
1630769614973985528,-22402,-9964,1676
1630769615007140592,-26104,-7958,-5088
1630769615041355032,-16050,-8956,-3248
1630769615074707971,-6324,-13790,-1876
1630769615109126286,-4662,-11896,4
1630769615143340476,-5578,-6496,1314
1630769615177072707,-8276,-4298,-1320
1630769615211141105,-8682,-3604,-2852
1630769615244410252,-8322,-1384,-6818
1630769615277510566,-8518,-1196,-12816
1630769615311153881,-14966,-10932,-14072
1630769615344790112,-22026,-27340,-17430
1630769615377880343,-10734,-12086,-11064
1630769615410948448,-7102,-7654,-5896
1630769615443874137,-10642,-9396,-5414
1630769615477014368,-23022,-19564,-11642
1630769615509820848,-13332,-17850,1774
1630769615543425079,-5112,3300,-3178
1630769615576456393,-7106,-192,3374
1630769615609657249,-16878,-12646,962
1630769615642488313,-18466,-18124,-902
1630769615675412669,-12878,-12164,-3294
1630769615708426899,-6880,-12944,-1562
1630769615741502088,-8424,-6882,-3020
1630769615774979611,-10452,-6160,-2716
1630769615807781050,-12876,-8570,-3680
1630769615840963655,-12026,-11724,-4032
1630769615874350678,-10922,-12040,-3600
1630769615907452117,-10338,-15290,-3638
1630769615940681223,-8784,-17396,-3092
1630769615973663578,-9190,-16316,-2798
1630769616006552642,-10980,-15216,-1530
1630769616039862707,-18084,-13716,-11310
1630769616072689312,-14080,-15400,-8218
1630769616105725959,-11282,-16224,-4008
1630769616139050565,-14516,-13008,1860
1630769616171674171,-25442,-10672,1490
1630769616204608901,-29796,-9850,-6552
1630769616237637132,-13964,-9278,-4426
1630769616270556279,-4296,-12802,-1554
1630769616303643926,-4628,-7616,716
1630769616336613949,-6348,-5438,574
1630769616369628054,-7264,-2430,-1908
1630769616402289160,-7652,-1628,-3656
1630769616435455724,-8240,-2176,-7288
1630769616468567455,-9980,-2760,-14512
1630769616501426810,-12398,-20278,-19470
1630769616534692791,-26782,-24298,-17662
1630769616568443605,-9254,-16684,-4422
1630769616601716919,-60,-4058,-4402
1630769616635049859,-2414,-4830,-2404
1630769616668016798,-25894,-19964,-12858
1630769616701249195,-19638,-16602,-4218
1630769616734324717,-10672,5018,-234
1630769616767485115,-8338,6234,-1320
1630769616800208804,-16140,-9238,4378
1630769616833616076,-19564,-17978,2976
1630769616867314849,-12596,-18270,-3024
1630769616904470124,-4572,-15652,-3482
1630769616938533647,-9516,-6008,-1552
1630769616972567878,-12478,-4110,-2030
1630769617006494485,-13772,-10612,-3738
1630769617039638507,-11622,-11904,-3376
1630769617073684197,-9694,-13188,-4676
1630769617107264886,-9442,-16958,-1116
1630769617141368076,-8240,-14548,-1422
1630769617175317474,-13272,-12530,-5096
1630769617208488746,-16150,-12654,-6312
1630769617241164852,-14420,-18944,-6168
1630769617274070540,-10174,-19748,-4796
1630769617307025896,-11858,-16974,-6784
1630769617340169585,-15894,-10120,3066
1630769617372937232,-23488,-9910,-2068
1630769617406233838,-22320,-10714,-7372
1630769617439241985,-14410,-14174,-4312
1630769617472822133,-5518,-13986,-1720
1630769617505666530,-4766,-10392,2128
1630769617539328886,-4852,-4656,1594
1630769617572660284,-6812,-1700,72
1630769617605515473,-7966,-1860,-3686
1630769617638394495,-8250,-1668,-6284
1630769617671476101,-10098,-3260,-17778
1630769617705988291,-19044,-11098,-16088
1630769617739318105,-16894,-28402,-21828
1630769617772147002,-9462,-12890,-8188
1630769617805110566,-4092,-9454,-6832
1630769617838649214,-7396,-9698,-4854
1630769617872042819,-17970,-14552,-9568
1630769617907001676,-27894,-9412,3916
1630769617939963115,-9204,-2862,-1112
1630769617973732180,-9098,-3138,-1700
1630769618007103369,-11650,-15438,306
1630769618040615725,-16180,-18314,-2960
1630769618074110248,-10912,-14342,-3610
1630769618107481895,-8612,-9510,-5004
1630769618140841918,-9664,-4392,-2696
1630769618173912648,-12864,-3680,-3836
1630769618207099921,-12380,-8490,-2512
1630769618240253652,-11456,-10684,-900
1630769618273643633,-11148,-10646,-3464
1630769618307203489,-11484,-13606,-4940
1630769618340170886,-11222,-16066,-3408
1630769618373275450,-9574,-16204,-572
1630769618406349556,-10046,-15972,-1636
1630769618439302286,-13534,-13796,-8524
1630769618473010934,-16038,-14976,-6954
1630769618506019748,-11514,-16088,-6060
1630769618539401895,-11858,-14796,-5476
1630769618572694876,-18610,-9482,2646
1630769618605577023,-24108,-10048,-5226
1630769618638619129,-11806,-14626,-6572
1630769618671559943,-7150,-17416,-4322
1630769618704105757,-5304,-12890,-482
1630769618736700862,-7942,-6244,546
1630769618769846426,-8626,-2474,-6
1630769618804201783,-8504,-1982,-2938
1630769618837486097,-7684,-1362,-6746
1630769618872782454,-8120,-1466,-8522
1630769618909499562,-9736,-9570,-12678
1630769618942648085,-22254,-20166,-24114
1630769618976806483,-11094,-32768,-7270
1630769619012682715,1596,-10542,-2424
1630769619045628571,3834,16,1306
1630769619078812843,-17094,-4188,-6040
1630769619112569033,-32768,-27728,4040
1630769619147396431,-20018,2436,7304
1630769619182672330,-9666,3590,-1598
1630769619215843477,-12398,-4090,3826
1630769619249246833,-19150,-19012,4760
1630769619282417772,-14326,-13852,-5034
1630769619315660337,-4418,-14540,-3192
1630769619348807401,-6806,-7772,-2866
1630769619381752381,-10216,-6208,-2328
1630769619414647737,-12360,-10584,-3886
1630769619447694717,-9760,-12656,-6908
1630769619480682115,-9408,-15612,-6130
1630769619513830304,-7824,-17096,-832
1630769619546910368,-7402,-16564,-6004
1630769619580091682,-12302,-15370,-11448
1630769619613527830,-14638,-19046,-4900
1630769619646683727,-14098,-17178,-2466
1630769619679681041,-21988,-13882,1382
1630769619712985563,-29722,-12656,-4780
1630769619746025502,-32512,-9954,-800
1630769619779429900,-10282,-11494,-5586
1630769619812470339,-5268,-11954,-2206
1630769619845428820,-3020,-4688,3372
1630769619879470343,-5356,-2350,938
1630769619912972865,-3874,-756,-1578
1630769619946276054,-2976,-174,-3672
1630769619979744744,-3212,-702,-11276
1630769620012160891,-9810,-7358,-28772
1630769620045113663,-23120,-32768,-11482
1630769620078271769,-21562,-16186,-14482
1630769620111419833,-5992,216,-10038
1630769620144973939,-13292,-28752,4918
1630769620178239003,-19674,-17902,-3854
1630769620211297817,-9240,-1056,3022
1630769620244138422,-8346,-10742,1172
1630769620276558569,-16110,-17982,414
1630769620310617301,-15250,-14340,-3276
1630769620343896781,-10754,-8568,-4144
1630769620376840595,-10112,-5618,-4362
1630769620409981534,-11386,-2936,-3408
1630769620442980557,-10060,-5518,-2844
1630769620475705162,-9410,-14662,-1380
1630769620508673143,-10138,-15812,-6752
1630769620541566332,-11498,-13918,-8708
1630769620574826187,-11558,-13624,-2218
1630769620608109127,-10018,-14172,834
1630769620641370524,-9862,-17270,-8450
1630769620674804755,-12754,-15282,-11162
1630769620707799527,-14184,-16654,-7110
1630769620740797550,-8810,-16096,-2042
1630769620774181155,-10014,-16970,1666
1630769620806750552,-23302,-13868,2340
1630769620839989575,-31240,-10698,-8174
1630769620874375265,-11742,-9740,-6154
1630769620911241081,-6248,-12930,-3578
1630769620944641229,-2336,-7878,2682
1630769620978828127,-4152,-5660,3308
1630769621012032608,-7520,-3598,1494
1630769621045326214,-8506,-3156,-3756
1630769621078244694,-9704,-2660,-7944
1630769621110824633,-13492,-3762,-16770
1630769621144713906,-18008,-15924,-16426
1630769621178746929,-21596,-22964,-14254
1630769621213007494,-5602,-15006,-6892
1630769621246123808,388,-4670,-8058
1630769621279699914,-1066,-8682,622
1630769621313716228,-22542,-24944,-14422
1630769621346776251,-26588,-20762,6694
1630769621381617858,-14788,6068,3412
1630769621415183005,-10458,-710,-1508
1630769621448028319,-16230,-4974,2870
1630769621482246176,-18548,-16912,3864
1630769621515432031,-11538,-15620,-4790
1630769621548251387,-4076,-12298,-3774
1630769621581530409,-10970,-7038,-1824
1630769621614552432,-12424,-10288,-3744
1630769621647848662,-10792,-12286,-3302
1630769621681594519,-8990,-11886,-2644
1630769621714846166,-8790,-13272,-2134
1630769621748194480,-7986,-16206,-2638
1630769621781445919,-8694,-16532,-2864
1630769621814397233,-14042,-14696,-7324
1630769621847464422,-16900,-15866,-9874
1630769621880611028,-11732,-14932,-9280
1630769621913249717,-11866,-14564,-4556
1630769621946562781,-14804,-15092,5770
1630769621979860095,-25640,-14732,-10106
1630769622013369701,-23460,-14270,-4140
1630769622046291932,-13512,-9864,-5362
1630769622079886204,-4134,-8534,314
1630769622112631893,-4490,-7350,1230
1630769622145768124,-5196,-5132,424
1630769622178694396,-8022,-2788,-3498
1630769622211476835,-6984,-2606,-6744
1630769622244505941,-5674,-692,-7924
1630769622277555671,-5536,-4654,-14704
1630769622310272860,-13056,-18832,-24938
1630769622342855090,-17148,-31166,-12220
1630769622376002821,-5594,-9888,-8052
1630769622409133135,-1616,-5718,-15278
1630769622442011449,-29278,-22014,-4060
1630769622475340263,-21956,-1042,-298
1630769622508571161,-8602,92,-5802
1630769622541822975,-21364,-13632,28
1630769622574917455,-20646,-12970,-5818
1630769622607802603,-10756,-10414,-3848
1630769622640743708,-9936,-11064,-5414
1630769622673894897,-9634,-8170,-2594
1630769622706722586,-9374,-6018,-3856
1630769622739788692,-9558,-7718,-3122
1630769622773197506,-9500,-10810,-1774
1630769622806220195,-9306,-12290,-4518
1630769622839407884,-9638,-13274,-4824
1630769622873293532,-9868,-14542,-4886
1630769622910272099,-9496,-16408,-2548
1630769622943558871,-8668,-15474,-4730
1630769622977087186,-9734,-15456,-12234
1630769623009851833,-10496,-12966,-10584
1630769623043492314,-10514,-13064,-9074
1630769623076471461,-13224,-13482,-1676
1630769623109612108,-23016,-20844,382
1630769623143193589,-31378,-10980,-4064
1630769623176835862,-23350,-6158,-5622
1630769623210518343,-9058,-7506,-3166
1630769623244030283,-348,-14992,-3004
1630769623277217180,-1558,-10012,2406
1630769623310006869,-6564,-7342,570
1630769623342891974,-8176,-4058,-470
1630769623375528663,-7664,-2098,-3690
1630769623408157018,-6996,-1478,-6590
1630769623441655291,-12978,-2268,-10306
1630769623474959939,-21038,-18672,-27258
1630769623508288794,-21180,-24230,-10720
1630769623541613609,-3562,-8446,-8300
1630769623575023923,374,-5530,-9550
1630769623607953028,-10144,-28838,-7678
1630769623641472134,-31914,-23750,3822
1630769623674810574,-10598,-632,7894
1630769623707592429,-8348,988,370
1630769623740600076,-13636,-4642,4758
1630769623773573932,-20436,-14954,2894
1630769623807163288,-16094,-15886,-3752
1630769623839636435,-5920,-15072,-2914
1630769623872521832,-7612,-9858,-3428
1630769623905548355,-10324,-4478,-2118
1630769623938779752,-12440,-6316,-3334
1630769623971944399,-9396,-11686,-566
1630769624004615671,-8686,-13760,-1716
1630769624037986444,-8304,-15136,-7568
1630769624071241258,-8902,-16148,-2380
1630769624103980697,-10088,-17850,-848
1630769624137005261,-10078,-20152,-10430
1630769624169902950,-15566,-19428,-8828
1630769624202947139,-15822,-13252,-6974
1630769624235759286,-20580,-10794,1144
1630769624268649975,-30586,-10636,-9408
1630769624301938622,-22106,-6254,-10134
1630769624334992561,-13936,-9862,6122
1630769624367544458,-1298,-14892,-5572
1630769624400240189,-2326,-8464,-2270
1630769624433543753,-6128,-2372,1264
1630769624466449734,-9816,-1926,-1098
1630769624499958215,-9458,-2694,-3606
1630769624533048820,-8856,-3400,-8290
1630769624566293301,-9260,-4398,-17866
1630769624599330698,-18860,-21060,-23954
1630769624632127096,-22030,-24986,-15352
1630769624664796534,-7998,-11408,-5380
1630769624699280808,646,-4804,-6924
1630769624732533455,-2926,-2020,-4088
1630769624765263935,-25898,-24120,-14114
1630769624798733000,-20624,-21112,4490
1630769624831450564,-7992,-784,964
1630769624868998172,-12184,-2790,-1996
1630769624906471823,-16446,-10842,1116
1630769624939882262,-16890,-13114,426
1630769624972262325,-9902,-15944,-3310
1630769625005641640,-7182,-12166,-4612
1630769625038882829,-8724,-5890,-3648
1630769625073000935,-12670,-5730,-2404
1630769625106451291,-11926,-10200,-2806
1630769625139671522,-10772,-13338,-2382
1630769625174175587,-9266,-15298,-3366
1630769625207367151,-8850,-15302,-7142
1630769625240275131,-9068,-15294,-3466
1630769625272722112,-10924,-15518,-154
1630769625305893384,-13994,-14846,-10200
1630769625339189198,-16926,-13818,-10822
1630769625372702596,-13452,-16968,-6418
1630769625405477701,-10068,-17152,56
1630769625438459432,-19100,-12734,2064
1630769625471342704,-25732,-9374,-7124
1630769625504206435,-26806,-6360,-4880
1630769625537487457,-9770,-8204,-4292
1630769625570571355,-5534,-14546,-2692
1630769625603412293,-3276,-11866,708
1630769625636680024,-4724,-5828,-202
1630769625669927630,-5128,-3416,-1422
1630769625702795944,-6406,-3122,-3064
1630769625735950633,-5766,-2596,-9342
1630769625768487780,-6914,-3758,-17048
1630769625801683177,-14006,-32768,-22664
1630769625835033700,-22764,-29580,-9528
1630769625868076014,-10804,-9356,-7286
1630769625901376245,1590,1632,-7898
1630769625934185059,-21994,-5536,-15260
1630769625967350123,-31178,-32768,-15360
1630769626000510937,-14592,902,2322
1630769626033444251,-6086,8242,-1822
1630769626066669315,-13984,-4664,-1896
1630769626099607295,-20644,-23320,3988
1630769626132648734,-14152,-17424,-1030
1630769626165401590,-4284,-16980,-2604
1630769626198437029,-2856,-13146,-3712
1630769626231401968,-6438,-8734,-3594
1630769626264726282,-10664,-7332,-1050
1630769626297792096,-10832,-7476,-1880
1630769626331090243,-10212,-8924,-3074
1630769626364223891,-8950,-10760,-2126
1630769626397661372,-9034,-15584,-4928
1630769626430690269,-9120,-17352,-4454
1630769626463317791,-9504,-18622,-6798
1630769626496047480,-13438,-17152,-12610
1630769626529120169,-14018,-15616,-9100
1630769626562578358,-12386,-13582,-3548
1630769626595663464,-23744,-20524,-1770
1630769626628830653,-32768,-12282,-2638
1630769626661585175,-23730,-9546,-8434
1630769626695006948,-8492,-10386,-1498
1630769626727537511,-4800,-14866,-2066
1630769626760874159,-3830,-12568,1542
1630769626793904973,-8512,-3642,1012
1630769626827469579,-8528,-2164,1200
1630769626860823935,-6544,-980,-260
1630769626896875292,-4714,-108,-5112
1630769626931654566,-8848,1598,-23420
1630769626965328505,-13884,-20274,-32768
1630769626999838237,-32768,-21878,-11772
1630769627034121343,-4996,-10114,-10242
1630769627069311284,-8086,1864,-14296
1630769627102515390,-23942,-23162,-7612
1630769627136170329,-22132,-7640,9962
1630769627169578227,-6796,-692,-1400
1630769627202990833,-9612,-7628,1388
1630769627236167980,-15572,-17614,-2402
1630769627269534669,-14342,-17228,-3036
1630769627302782233,-6954,-11542,-3018
1630769627335783506,-5718,-9716,-4716
1630769627368766903,-8898,-7420,-4952
1630769627401687592,-11244,-8094,-5254
1630769627434709281,-11068,-10506,-4846
1630769627467385845,-9498,-12182,-4648
1630769627500640575,-7944,-13098,-5956
1630769627534839765,-5564,-14976,-5178
1630769627569143455,-5088,-15128,-2842
1630769627602967853,-5416,-16032,-15312
1630769627637016376,-15630,-22790,-4168
1630769627669907981,-21334,-16332,-2512
1630769627703870879,-28520,-11800,-5728
1630769627738218028,-31608,-9130,-8050
1630769627771526050,-16768,-6918,-9418
1630769627804841406,-10308,-13218,1902
1630769627837700136,-3182,-15610,-2386
1630769627870926742,-5544,-11838,-216
1630769627903918848,-8120,-4494,-890
1630769627937196537,-8256,-2702,-380
1630769627970020101,-5070,-1848,-3598
1630769628004560749,-5470,-1768,-4652
1630769628038939272,-7250,-272,-12444
1630769628072177837,-16566,-7834,-26910
1630769628105616526,-19764,-31778,-11774
1630769628138811507,-9492,-12038,-8760
1630769628171622987,-282,-5872,-6202
1630769628204858676,-26232,-21930,-12904
1630769628238025699,-29324,-8494,4874
1630769628270995471,-9198,-1026,1858
1630769628304224785,-5430,-15012,-314
1630769628338015475,-15684,-23542,-284
1630769628370870455,-12592,-11882,-6426
1630769628403789352,-8282,-11134,-3502
1630769628436794375,-10102,-6932,-4106
1630769628469661480,-10760,-4306,-5254
1630769628502520919,-10132,-6920,-3624
1630769628535375650,-5968,-12030,-384
1630769628568561464,-3886,-15100,-3654
1630769628601584361,-4280,-18966,-7656
1630769628634596425,-4678,-19352,-2774
1630769628667864364,-5350,-16812,-3660
1630769628701623345,-7072,-21542,-9310
1630769628736687869,-15926,-18998,-13388
1630769628769658183,-18140,-14242,-8034
1630769628803218914,-18846,-18124,1590
1630769628836755811,-25694,-13746,-6838
1630769628870183001,-25218,-6700,-6110
1630769628907690526,-10764,-7762,384
1630769628941514299,-4758,-16746,-5242
1630769628975394530,-3916,-6976,432
1630769629009583928,-6284,-4846,318
1630769629044016868,-5446,-4808,-1196
1630769629078286308,-4976,-2654,-3398
1630769629112834915,-4086,-2116,-3232
1630769629145928020,-7006,-518,-10488
1630769629179181001,-12354,-13226,-14322
1630769629212682732,-28042,-32768,-31068
1630769629246291755,-4116,-28024,-2616
1630769629279433902,-462,-10156,5844
1630769629313012925,-16154,-19946,-26688
1630769629347719365,-32768,-6024,7384
1630769629380949721,-12434,222,-1656
1630769629414627077,-13990,-7218,-2364
1630769629449104392,-17830,-23980,6216
1630769629482285123,-12210,-19604,-10390
1630769629516074062,-3112,-12478,-2328
1630769629551309794,-3130,-6842,-3210
1630769629584807692,-5568,-5716,-1530
1630769629618169964,-10694,-10640,-5414
1630769629652518571,-9900,-15628,-6938
1630769629685639885,-6340,-16430,-5192
1630769629718889991,-3558,-18370,-2116
1630769629752137847,-4336,-17156,-5290
1630769629785312911,-7292,-16618,-8092
1630769629819114809,-16846,-17726,-15366
1630769629852519831,-16234,-15706,-4498
1630769629885579687,-15984,-17202,1314
1630769629919442001,-19512,-15362,-2596
1630769629952995982,-28268,-11790,-10760
1630769629987317797,-13504,-8538,-1062
1630769630020782070,-9142,-15252,-5474
1630769630053809801,-6900,-9956,-624
1630769630086995948,-8992,-6778,838
1630769630119872803,-9418,-4384,-960
1630769630152941159,-6838,-1848,-4600
1630769630185984556,-3366,-508,-2896
1630769630219119204,-1828,1554,-6802
1630769630252136060,-2886,254,-28158
1630769630285380374,-18576,-18100,-19712
1630769630319004355,-12172,-29008,-6310
1630769630352524086,-470,-15622,-564
1630769630385759983,-23164,-32768,-1280
1630769630418875089,-21256,-1864,12578
1630769630451585569,-14306,-3330,7116
1630769630484501758,-13386,-16454,1076
1630769630518080864,-22808,-13766,-13430
1630769630551018178,-14126,-4578,-6028
1630769630584474076,-11812,-9820,770
1630769630617284140,-6890,-11880,-3522
1630769630650240745,-4016,-10390,-3838
1630769630683221684,-4236,-10504,-3696
1630769630716585332,-6496,-10408,-2852
1630769630750320479,-6958,-11206,-3224
1630769630783568419,-7542,-13886,-2658
1630769630818234692,-10566,-12960,-4632
1630769630852746924,-11666,-14424,-5338
1630769630887555781,-12948,-21114,-6308
1630769630925373056,-18600,-16338,-11520
1630769630959066621,-22848,-14780,-2634
1630769630991988684,-26640,-14600,-2610
1630769631025921332,-18720,-11932,-8118
1630769631059025188,-13834,-9850,-1422
