-22918,-10982,-6328
-16688,-15436,-566
-31838,6394,-8150
-16616,9156,-5174
-6820,5578,2214
-7360,-13978,-10490
-16856,-6746,-6430
-14604,4418,-876
-19088,6854,-7428
-14716,-888,-10260
-18436,-2956,-10856
-17252,3710,-4418
-20100,-600,-4526
-20424,-14924,-1670
-23420,5762,-6816
-25178,7934,-3478
-9748,1782,2404
-4862,2530,-10234
-24586,-12888,-4404
-20250,3580,-2366
-11602,9072,-8050
-18800,5976,-2484
-14874,-7198,-11038
-18354,-2286,-3976
-18490,-1582,-7992
-22876,-6364,-5748
-16382,-13086,-2156
-30426,6768,-6690
-16498,8754,-4218
-6548,3718,2396
-6378,-240,-8344
-21734,-7776,-3878
-15698,4602,3040
-18748,7794,-4040
-14142,-2698,-10094
-17150,-948,-8680
-17036,920,-7536
-18134,-598,-3118
-20786,-11884,-2866
-18484,162,-7960
-25494,6258,-5684
-12344,4560,-1494
-5598,5340,-8560
-20428,-16322,-5804
-27686,4622,3420
-13118,10706,-10864
-21048,3246,-3704
-15634,-6730,-3090
-15520,-654,-7024
-17748,-4598,-4594
-22154,-5106,-4996
-17318,-13318,-2618
-30764,6962,-8228
-16302,7238,-5902
-9302,4486,6754
-5874,-11398,-6282
-16152,-6178,-7952
-12052,8150,-8094
-19064,6682,-3502
-13586,-4114,-12640
-17972,-3506,-10148
-19780,724,2386
-20320,-5396,-2730
-20396,-16414,-370
-28664,10730,-9030
-18558,8502,-4060
-9424,4380,6410
-5364,-1536,-4980
-22120,-12468,-3576
-16142,196,20842
-11102,7106,-11672
-15480,4166,-9664
-17310,-6312,-10892
-14808,10290,13372
-21262,-4978,-6270
-22684,-16286,-3054
-18100,6382,-6406
-22158,9468,-4614
-12576,2706,-6602
-7808,6414,-4622
-24340,-12136,-5102
-14092,3302,-12688
-9442,7930,-6782
-18942,6904,-3946
-14696,-4620,-4730
-16418,-2398,-5436
-19268,-2212,-4730
-20782,-12190,-4390
-15678,-13912,-300
-32768,8448,-7620
-15318,7052,-7252
-6046,6034,3772
-6460,-18370,-3978
-14192,1972,-2170
-22834,1718,8914
-17742,7184,-13930
-14064,-812,-7412
-18246,-2526,-6926
-17476,114,-5492
-19252,-1644,-1490
-18664,-16286,-2830
-30268,8818,-8658
-18168,8688,-4592
-8808,3494,-1436
-6182,6622,-6482
-28262,-14498,-3328
-21026,5044,-8284
-10432,4922,-298
-19926,4920,-4366
-14742,-2432,-6076
-15936,-2776,-7184
-18952,170,-6904
-21398,-9884,-3016
-16882,-9122,-672
-32768,5854,-9188
-16590,6962,-7594
-6098,8814,98
-10812,-11614,4252
-21486,-1572,-7134
-8038,10692,-4654
-20684,5714,-1754
-15418,-5190,-5818
-14704,-1148,-6494
-16768,-1536,-6008
-19998,-11638,-2978
-16358,-13280,-2846
-30474,7408,-8462
-17030,6086,-7110
-6654,9580,858
-11658,-9384,-3890
-16878,-4070,-832
-17268,1066,1270
-22732,7948,-9810
-14318,-550,-11146
-16196,-3686,-9730
-17812,4736,1550
-19580,-3748,-10214
-19930,-14360,-3082
-17586,7488,-6864
-21282,9148,-1708
-9288,4136,-4066
-4840,6482,-4282
-30854,-19114,-5892
-19916,6068,-7696
-15184,7554,-6824
-17436,6126,-6492
-14570,-4372,-8956
-16296,2416,2336
-18482,-3820,-4072
-21952,-12156,-2300
-16060,-7472,-6802
-30664,6234,-9858
-16774,3550,-11494
-7738,7304,11646
-18726,-13110,-4724
-14502,-430,-7494
-9834,6436,1012
-19334,6872,-4264
-16060,-3468,-12080
-14606,-2364,-6546
-15336,-1664,-8640
-19408,-6644,-928
-20780,-15564,-816
-26100,8806,-7552
-18922,6820,-4304
-7138,5938,-294
-6168,282,-6362
-20800,-13418,-134
-26564,1748,114
-12900,7754,-15520
-17178,2960,-2114
-15040,-3762,-11790
-18854,-894,-6252
-20524,-3100,-8418
-18390,-15512,-3206
-18374,7750,-9332
-20874,8378,-3780
-8568,5562,-2512
-4428,7500,-6438
-29274,-14590,-1424
-24644,2260,-6968
-8890,4236,-9180
-15982,6174,5130
-13828,-3892,-9308
-16454,-1162,6148
-19236,-2268,-8482
-21964,-16162,-3468
-16914,4120,-8598
-18548,8332,-3038
-8974,6232,-798
-5328,6650,-7378
-25868,-13768,-1144
-28864,284,2240
-12722,10734,-11220
-13894,2326,-4432
-13342,-3308,-9792
-18960,-4016,6770
-20232,-28,-8674
-19754,-15972,-3194
-25278,6246,-9664
-22430,8254,-4046
-8272,5012,-910
-6352,4966,-2424
-24030,-15156,-4140
-29198,3578,2570
-8576,7524,-5914
-17636,5228,960
-14066,-4498,-12820
-17062,502,10138
-19914,-3714,-8478
-20444,-15802,-3260
-17172,2430,-6774
-26882,4906,-4176
-13036,5116,1398
-4298,7464,-6018
-25746,-12660,-4838
-32768,2408,11242
-8562,9638,-10226
-16334,5186,-6462
-15596,-2146,-11642
-15918,-2132,2150
-18170,-2254,-8532
-23368,-13392,-3334
-14798,-6640,-2054
-32768,4656,-7608
-16568,5306,-8854
-5390,10914,-3926
-26926,-17940,-11232
-11038,3542,-15122
-9948,5240,634
-18010,7686,-952
-14214,-4100,-11768
-15880,-364,1070
-17728,-1256,-7156
-19650,-9582,760
-16734,-13502,-190
-25750,680,-8090
-21018,8344,-8764
-8072,8588,4700
-7178,-14408,-1434
-12176,-7138,836
-20132,-470,9252
-16182,7272,-11750
-13974,3130,-13780
-17056,-2920,-8540
-17286,-2066,-6020
-18932,-3270,-2826
-18178,-14772,-3634
-24948,1504,-5992
-18862,8152,-6710
-7682,7306,1184
-4710,-5898,-3142
-16582,-9320,1942
-16440,1608,-826
-18548,7726,-13126
-13590,2498,-11870
-16094,-2506,-9484
-18704,-3098,-2534
-21290,-1978,-3850
-18874,-14406,-2894
-20796,2702,-10514
-19364,8290,-6748
-7692,6938,6570
-5750,590,-8350
-21802,-8676,-810
-20298,762,-2428
-17018,11878,-4800
-13482,3446,-11636
-13620,-6186,-5634
-18226,-3096,-2568
-16050,-1406,-5842
-19806,-11426,-2254
-14006,-4800,-9734
-32768,3464,-9302
-15720,6058,-3334
-4648,7714,-3838
-22158,-16506,-6776
-13398,3180,-11146
-14028,-946,1676
-19542,5072,-4580
-13768,-1706,-8138
-17802,-3554,-6938
-17062,694,410
-19420,-3166,-2460
-19108,-13594,-2330
-18920,4372,-12088
-20512,8074,-6320
-7984,5462,7428
-5224,3658,-8618
-22628,-9902,-2172
-24446,2000,2306
-10700,10542,-9998
-15526,3170,-8410
-14014,-6952,-9546
-19040,3056,-750
-18160,-1112,-5290
-19534,-15790,-4188
-17474,-3976,-10126
-21016,5952,-6974
-12146,4682,-4440
-5534,8136,-3546
-24714,-17600,-6330
-24272,-1138,-12734
-9882,6114,-7024
-16410,4440,-4770
-15712,-5348,-9216
-16524,-1700,-5576
-18894,-2550,-6596
-20562,-13586,-4516
-15204,-8772,-462
-32768,5542,-5226
-17704,7290,-3472
-6666,7372,-1964
-7578,-20436,-6768
-17050,-3494,-7784
-14626,7164,-4832
-20866,5560,-4402
-14916,-1988,-6872
-16816,-2714,-4784
-16960,-1334,-7522
-19848,-4212,-3492
-18854,-14712,-5048
-19730,4902,-8990
-21524,7136,-5190
-8426,6914,5404
-5190,6684,-2916
-25862,-15720,-3634
-21222,-808,-8300
-12498,6764,-6128
-17300,6182,-6132
-14104,-5934,-8438
-15954,4074,890
-18750,-2884,-8432
-21114,-13806,-5136
-14780,-8500,1554
-32768,6558,-7248
-16160,6462,-5152
-5940,6480,-16
-13032,-14986,-7406
-12050,-2170,-7052
-20842,-594,1454
-18790,6460,-12090
-13912,3648,-10406
-16412,-1634,-7334
-16506,-2976,420
-19270,136,-7422
-19258,-11996,-5716
-18384,-4268,-7392
-30500,5610,-3458
-12436,4386,2442
-5704,5384,-7742
-24208,-18908,-4208
-17722,6080,-10304
-12510,7178,-7600
-21350,4984,-5478
-15570,-4346,-6760
-16256,-2496,-6680
-15948,-3152,-7040
-19140,-10590,-3158
-15656,-14322,-1240
-27522,2038,-7074
-20534,7696,-5576
-8634,7114,1900
-5614,-5388,-7508
-16520,-4022,-3544
-22466,1314,698
-16664,6262,-10278
-14500,1002,-9408
-15364,-4508,-9068
-15324,-2970,2754
-17094,-88,-6196
-20608,-12856,-5948
-15476,-10756,-6260
-32418,6314,-7828
-17496,6452,-6340
-6562,7060,1558
-17796,-14644,-4304
-15938,-54,-8874
-13860,1522,334
-23326,9008,-2878
-13994,-1110,-11230
-17688,-1838,-6422
-17760,-4328,-6734
-19094,-12912,-552
-16218,-14280,-3724
-32768,1988,-6116
-18898,8246,-4982
-5880,8586,-370
-10166,-9634,-102
-15446,-4022,634
-19526,-962,-8532
-19640,9360,-3634
-13772,2996,-11290
-15294,-4462,-11186
-18976,-2016,-1770
-19792,-5564,-8732
-17536,-17988,-4594
-24732,6620,-11814
-20704,9524,-6640
-7502,5810,7950
-4564,4410,-4490
-26282,-16846,484
-24080,1534,1682
-13310,7742,-7776
-15018,4136,-5318
-14522,-5292,-9704
-15768,-2046,8614
-18016,-1260,-8546
-21482,-15036,-5310
-14366,-11308,-3038
-32768,3174,-5826
-13522,7258,-6932
-5654,9654,-5042
-17162,-19548,-6246
-16820,2526,-6290
-10294,758,-4404
-21726,4592,-928
-15122,-450,-7382
-15988,-2384,-6886
-17348,-4648,-4584
-18934,-8606,-1318
-18696,-13330,-2948
-29574,5778,-9770
-18968,8530,-5160
-7790,4492,4644
-5422,800,-14408
-22952,-8308,-3804
-23830,5464,-5378
-8476,2578,-4958
-21060,4408,48
-14140,-6446,-10428
-15616,-1712,12538
-18016,-3676,-7322
-20630,-13358,-5774
-16152,-7344,980
-32768,4606,-6292
-18334,6438,-4384
-7596,4318,1260
-9348,-17248,-3888
-14234,-4376,-12002
-16022,2460,-3808
-19702,6158,-1246
-14180,-1664,-11042
-17394,-4020,-5444
-18498,-2718,-4256
-18568,-7216,-64
-17932,-13752,-4252
-19242,6152,-9212
-21202,5858,-5424
-7512,3534,7906
-5752,4598,-7400
-26256,-20618,-7376
-19346,924,-8366
-12570,6342,-2740
-17920,3514,-4366
-15508,-4454,-9958
-15936,-1818,-5210
-17538,-3916,-6522
-19976,-10052,-4934
-15086,-10582,-1102
-31282,1454,-8468
-16542,5874,-9838
-11280,2620,18190
-8308,-2500,-17574
-21532,-6832,-1304
-23488,4090,-4968
-17544,8940,-12366
-14796,856,-9632
-16712,-8866,-12588
-14072,1482,9358
-18892,-3346,-8872
-19276,-12104,-5736
-14576,-3436,-10420
-30828,4612,-7278
-12068,4398,-2814
-6204,4536,-6356
-16324,-15694,-5414
-20204,4254,-13114
-14726,2470,-2450
-20716,4072,-2592
-13934,-2638,-6334
-17220,-3204,-6568
-17444,-2022,306
-19278,-6760,-5084
-18650,-14414,-2158
-26922,2030,-7812
-17192,7052,-7636
-8766,4154,9526
-7426,-9210,-15456
-19516,-3546,-124
-19660,3662,-7182
-17568,5702,-7598
-14732,134,-7944
-16432,-5048,-12184
-16616,5262,11234
-19084,-2370,-8204
-20376,-11802,-5996
-17222,-4910,-8296
-29456,5204,-6530
-15866,4522,-6484
-7160,5550,-1300
-14858,-13356,-5532
-10734,6622,-8854
-18054,1656,-4520
-15670,5984,-9906
-12696,1162,-8788
-17520,-3786,-11816
-16914,1188,4570
-16416,-4938,-2832
-22720,-13244,-6280
-18622,-4834,-6742
-23118,6356,-5672
-16014,5038,-1590
-7880,5778,-780
-21134,-11112,-15374
-14044,1426,-11560
-17920,5388,-4392
-13610,-310,-866
-13108,3484,-7168
-12968,-4266,-1616
-20994,90,-5840
-18528,-6052,-3680
-21826,-10980,-7778
-16298,-2116,996
-30012,8042,-6654
-10314,-2134,-9214
-9466,2208,-2470
-8990,-9334,-11584
-13026,-5182,-9830
-23296,2646,-10334
-18104,6028,-12748
-13482,1132,-8566
-16258,-4266,-9018
-16910,5304,2132
-18134,-4472,-7524
-19470,-11758,-6520
-15766,-8220,-5304
-31584,6196,-6192
-17024,7374,-5626
-9810,3222,-1056
-7462,-14228,-9100
-20690,-8780,-10184
-8882,6904,-1646
-22450,3166,-4690
-14958,1036,-10654
-16156,-1342,-11004
-14776,-8688,-7738
-20664,-4192,-2458
-21046,-13786,-5670
-19730,-1378,-10744
-26332,5174,-5424
-11070,3472,-1608
-7122,5650,-8144
-18498,-14042,-7986
-25554,-1828,540
-12396,6444,-5446
-19718,2056,-3630
-14446,-4214,-8062
-15536,688,10962
-17204,-5922,-5748
-20198,-10612,-9112
-13800,-11608,-536
-32768,4928,-6734
-16808,8196,-4200
-7900,4840,-580
-6242,-17244,-10388
-15794,-4898,-4858
-16518,3186,480
-15552,3036,-10772
-14654,1156,-13048
-15256,-6608,-6266
-15552,4768,6868
-18232,-2078,-7734
-19172,-11510,-8136
-14960,-9902,-2346
-32768,3088,-5012
-17176,7462,-3428
-7320,5888,-4386
-8622,-18838,-6612
-13814,816,-7620
-13564,3888,-2568
-21526,2728,-2520
-13758,-4154,-8138
-16894,-2186,-5924
-16076,-2332,-7066
-19434,-5458,-6556
-17414,-15784,-5064
-20574,3146,-8912
-20378,6302,-5976
-7800,2528,7218
-5362,3874,-11336
-25340,-9980,-7916
-20940,-3156,3456
-13090,6282,-8054
-15574,3256,-8354
-16460,-3932,-10148
-17376,770,-2642
-17238,-6408,-5430
-18596,-15488,-7642
-19792,-1798,-7796
-28506,8106,-3740
-10168,5626,-1082
-6416,2444,-5528
-19034,-14236,-6994
-20384,1518,-10510
-13736,6644,-1248
-20250,3370,-2536
-13894,-2150,-7804
-17724,-1190,7720
-16470,-2274,-7056
-20190,-1798,-6444
-18134,-15082,-3648
-19296,7922,-7812
-19510,7660,-5204
-9456,-2582,-1368
-7216,4044,-6744
-19968,-11598,-7930
-13382,3276,-15042
-13714,-8,1118
-22802,4312,-3992
-12666,-1930,-7102
-18484,-2214,-12232
-17624,-642,-6478
-18420,-1754,-4210
-20000,-12284,-7554
-14276,-6946,-2808
-32012,4724,-3948
-14784,6472,78
-6424,4690,-6278
-11634,-15950,-6982
-21498,1094,-8966
-17014,4974,-1070
-19862,3176,-4890
-13488,-2098,-6092
-18204,972,-8772
-16518,-3544,-5506
-18510,-1544,-5476
-17292,-12918,-6936
-16316,-1536,-9308
-27624,5686,-3192
-8592,3164,1314
-6312,5348,-5840
-22612,-14650,-10406
-24046,-2108,14800
-12182,7620,-8518
-16712,4054,-8106
-14998,-5172,-6422
-17930,8024,-1540
-18932,-2818,-3986
-19266,-10312,-7564
-14488,-12070,-2684
-32768,3382,-4856
-19276,5572,-4164
-7224,4522,-3196
-5874,-14048,-9584
-13988,-2966,-8270
-11516,996,1296
-22270,4800,-7934
-13974,-228,-11742
-17058,-1792,-9972
-14552,-3230,-8256
-18368,-3616,-4650
-21110,-15458,-7130
-19366,-3848,-10622
-30090,5488,-2848
-13830,4330,-1534
-4642,5482,-7064
-16490,-13200,-9162
-22186,-4190,-4804
-11668,5474,-3820
-22098,3976,-2596
-13156,-2524,-7290
-16930,-2186,-2886
-16270,-2202,-5830
-19634,-1670,-6138
-15528,-14660,-6566
-18242,1232,-8040
-22538,4016,-3276
-13884,3408,-2824
-6412,3802,-4390
-13342,-12972,-7480
-17898,-484,-8790
-13254,1326,-1588
-21908,3766,-4948
-13846,-1922,-7558
-17258,-482,-6160
-15750,-3360,-8088
-19368,-3202,-4812
-16414,-11660,-7118
-16714,-1948,-6330
-24668,5068,-6224
-13552,4980,-3526
-9122,3664,574
-12328,-12280,-6416
-14518,874,-9548
-13830,7886,2140
-22642,4154,-3496
-13698,-852,-15604
-16050,-5230,-8828
-16176,-1556,-9504
-15962,-118,-4894
-22840,-6502,-5094
-15038,-10954,-4694
-29330,4676,-9736
-23650,6294,-4654
-7532,3882,3690
-2836,-1112,-8396
-21466,-9838,-4288
-12940,1706,492
-21162,5758,-9824
-13112,-142,-4104
-17394,-1164,-8508
-16372,2000,6980
-18148,4490,-2918
-18200,-7726,-4180
-13174,-10796,-4336
-29364,3456,-3574
-19876,7870,-2040
-8484,274,5264
-6048,-968,-11378
-17558,-9194,-4062
-18508,2344,-632
-18316,9950,-14342
-13726,3260,-5290
-18144,-3376,-8936
-16186,-4734,-3022
-18226,376,-3354
-18400,-14786,-9322
-20522,4980,-4850
-22372,6006,-1274
-11910,2962,-376
-7360,6594,-6374
-23826,-15944,-8876
-18260,-768,1532
-16898,7818,-6060
-13754,3234,-8994
-15086,-3018,-10048
-17516,698,1390
-19066,-1738,-8352
-19202,-12990,-7506
-12778,-11714,-2900
-32020,386,-3646
-16010,5540,-3440
-6044,7648,-3532
-23232,-22364,-12678
-13644,166,-4394
-15188,7594,-4736
-18606,4716,-5436
-14478,252,-9292
-17244,-1604,-1090
-16716,-2642,-6336
-19232,-2596,-4740
-16158,-14312,-7034
-25206,3134,-8694
-21686,4820,-7810
-13656,3802,-716
-7414,4974,-3126
-19994,-14348,-11752
-18838,284,-9450
-11896,4780,432
-21712,4792,-4440
-13766,-2540,-10466
-17270,364,-790
-17552,-3694,-6592
-20682,-9468,-5850
-13796,-13966,-2558
-29352,4614,-9848
-19692,8966,-9230
-10964,4080,5340
-7776,2804,-7658
-21310,-12688,-6636
-27386,-8904,6090
-8238,7114,-4888
-15840,4524,-5168
-14074,-1434,-10248
-16824,840,4334
-18958,-1132,-8954
-19214,-10796,-7866
-13392,-13456,1940
-31988,456,-4068
-16322,7812,-4812
-4600,7318,2724
-13020,-15236,-7348
-15788,-2248,-2312
-20002,414,-3184
-20282,6514,-7786
-13642,2082,-10840
-16902,-2812,-8844
-17078,-3198,-7314
-17206,-1040,-8278
-18848,-13754,-8380
-16592,-9180,-4850
-30204,1512,-5988
-16138,6936,-3062
-5274,8876,282
-18320,-21138,-1008
-16990,-2320,1482
-13760,3630,-8172
-19844,8848,-622
-13790,-1278,-10440
-17252,-1998,7836
-16276,-3472,-9270
-20534,-8822,-5964
-12688,-13342,2736
-32768,152,-4778
-18024,9232,-3856
-5798,6994,-796
-7986,-20624,-8128
-13526,-5008,1344
-20710,196,-4240
-15892,9322,-2480
-13868,2550,-14232
-15946,-1760,-5836
-18656,-2348,-2984
-17648,-3856,-8206
-17474,-14342,-5208
-14828,3624,-4972
-24300,4656,-8726
-12684,4870,-1430
-4772,8426,-3264
-26064,-20190,-19598
-16396,76,-260
-12676,6164,-6808
-16096,7066,-4522
-15026,-2148,-10958
-16188,-4246,-1636
-15916,-5162,-5730
-19806,-8798,-3354
-14816,-12978,-3534
-31324,-820,-5532
-18682,8800,-3658
-5858,7162,-678
-14760,-15956,-1928
-9768,-1996,-3516
-19104,632,-5534
-18730,7342,-552
-14322,836,-12232
-16188,186,-2770
-18370,-2118,-6374
-19106,-5992,276
-17070,-14524,-6052
-32768,3528,-7362
-19846,9810,-3516
-6172,7304,2652
-8182,5898,-2390
-21854,-8268,-4926
-28594,3684,7422
-11584,8142,-6604
-15274,3794,-6508
-16278,-2034,-10778
-17260,-2446,2462
-18162,-1922,-10702
-16214,-18298,-7120
-18952,5398,-5884
-22820,7974,-5508
-8336,5414,4598
-6796,11156,-9034
-27668,-13836,-12512
-25860,4156,4664
-13564,9520,-6470
-14632,4396,-3292
-14104,-5478,-12262
-18344,1318,10720
-18088,-2000,-10558
-20594,-14684,-4192
-11580,-12710,-1446
-32768,446,-5412
-18426,8514,-4632
-7204,7422,-2450
-8218,-16806,-1116
-15876,-1172,3156
-23646,-3276,-5658
-18226,12058,-5834
-15242,1240,-14872
-16026,-5950,-5876
-19974,-5108,-4988
-19154,-3744,-8110
-14602,-18718,-8626
-32768,6468,-10674
-17850,8234,-4476
-6990,5606,5306
-7780,4868,-3826
-24736,-10692,-7220
-26386,1742,8972
-10944,7378,-3874
-14868,2734,-4254
-13304,-3372,-13628
-20746,-4716,-6400
-18542,-4178,-8094
-16736,-16026,-7338
-22918,8154,-10438
-21710,7868,-2418
-8332,5110,1112
-7416,5174,-3218
-27638,-14920,-11908
-24412,-536,-1652
-10142,4264,-7402
-20054,8826,-2160
-14240,-630,-12752
-16100,-2504,3834
-19328,-2558,-12916
-21686,-14118,-5214
-11944,-13008,2870
-32768,884,-3926
-17102,6808,-230
-4624,7352,-3620
-8976,-21620,-1100
-14642,-4242,-1594
-20908,684,-2248
-20870,11624,-2320
-13136,-1144,-11780
-15826,-3268,-840
-17436,-5304,-4920
-18180,-14588,-3558
-12714,-13662,2156
-32768,1668,-6724
-17484,8304,-3502
-4528,6878,-3020
-17896,-15928,4076
-16400,-5554,2270
-24084,2592,-1312
-17814,9336,-3668
-14044,314,-12330
-17046,-4796,-6766
-17098,-6766,-4186
-19388,-5312,-8878
-15734,-18786,-5480
-32768,4948,-5160
-19926,7732,-3642
-6084,6546,1990
-7770,5588,3866
-21448,-6356,4126
-22912,1972,-3664
-20510,9478,-630
-14322,1566,-13598
-15722,-5482,-6164
-20270,-4004,-5072
-20282,-7604,-8428
-14680,-19780,-6340
-32006,5610,-6936
-19788,8186,-5160
-8336,7926,1782
-5760,7086,-6646
-24982,-17604,-486
-20862,598,-132
-12402,7338,-14516
-16308,2760,-10424
-15022,-5210,-8916
-18694,-3702,690
-20486,-6898,-10892
-13836,-20234,-7660
-32720,7424,-9612
-21216,7532,-3460
-7730,6578,2612
-6630,10638,1462
-27370,-13674,-12058
-24950,-6600,322
-14648,8030,-2506
-15380,72,-7928
-15526,-3554,-7500
-16610,-5868,-6520
-18212,-6072,-7966
-14156,-17688,-9656
-32284,7926,-9814
-19450,7942,-4346
-8704,6560,1298
-7302,9524,-6108
-26038,-18520,-14288
-26192,-1044,3540
-14202,7614,-6434
-15592,818,-3360
-13868,-1002,-13526
-18064,-4958,-2026
-17150,-808,-12660
-20698,-13074,-6650
-12872,-14000,-602
-31630,78,-4330
-13112,5636,-2942
-4508,9410,-3234
-19164,-20242,-11854
-18448,-3452,-6368
-12986,2376,-7550
-19034,4452,-858
-14232,-688,-7720
-16076,-620,6086
-18520,-1016,-8520
-19730,-12844,-8060
-12958,-13324,-1468
-30970,1974,-5196
-16580,6958,-6694
-6120,8818,406
-15176,-23082,-2454
-18826,-2828,-1410
-10044,5862,-4280
-17560,7278,-1436
-14346,-1106,-7516
-17014,1926,8984
-21010,-1966,-8030
-19874,-17374,-6734
-15932,-7606,-2798
-31794,3648,-5888
-14492,5664,-6508
-6822,9652,-6762
-18312,-17402,-5572
-13210,684,-8660
-13954,652,2890
-16546,7402,-3880
-13644,460,-8094
-15272,2518,952
-15406,-6666,-8562
-18924,-13340,-5122
-13144,-14064,-2074
-32768,-502,-3894
-18746,8302,-6440
-5860,10568,-4652
-10948,-28930,-7506
-14614,-1328,440
-21454,2450,-4316
-14922,9876,-5596
-14220,-290,-10656
-14438,-2944,4158
-19754,-5632,-8264
-20434,-14874,-5774
-12548,-9570,1792
-30370,2382,-6820
-16012,4562,-6442
-6186,10268,-8968
-18082,-22280,-12910
-22890,-5494,2086
-10726,4502,-8840
-15352,3968,-364
-15068,-1484,-12476
-20684,-2252,-5008
-18078,-1760,-10552
-17324,-13682,-8142
-17424,-8378,-3140
-29112,5456,-2678
-12654,7044,-2646
-6180,9066,-3804
-17312,-24044,-15272
-21218,-3688,780
-13928,5402,-9766
-17348,4248,-1138
-14844,-110,-12012
-16678,-5046,2888
-19206,-2078,-8520
-18754,-14332,-8560
-12588,-10554,-3004
-31098,2666,-5100
-14178,6716,-3716
-5934,10670,-2668
-16636,-27064,-11460
-16394,-1706,3168
-11282,1658,-8634
-21906,8208,922
-14298,882,-8100
-15820,1424,4204
-17552,-6970,-6660
-19648,-9042,-314
-14236,-14414,-1432
-31022,3394,-10140
-21128,9548,-6562
-6656,7400,6162
-5352,4316,-2026
-23954,-7112,3336
-25868,-112,-7122
-23614,13252,-3152
-11464,3616,-15264
-17142,-928,-6728
-20268,-5142,-6766
-17410,-8592,810
-14426,-15622,-3224
-31480,330,-6400
-20890,8234,-7020
-6752,8212,-1124
-4708,13332,-916
-22252,-15990,500
-27218,-3420,2884
-18100,9334,-9816
-14714,726,-8476
-16610,444,-1466
-19700,-7446,-6126
-17116,-1874,-5296
-15216,-16662,-6952
-23284,5510,-12304
-24418,8304,-4152
-6448,6950,3238
-5242,10678,-1430
-30092,-14286,-7998
-28110,-8154,1836
-15788,8682,-6154
-15166,528,-9330
-16760,-2160,-2210
-18922,-5122,-6016
-19508,-2148,-6400
-16970,-17488,-7910
-26576,2794,-12222
-27932,5306,-6410
-10344,5708,8348
-5770,8738,-4938
-20696,-10822,4014
-32768,1126,-3140
-22230,12208,-4612
-10978,3930,-12228
-15270,-4676,-6858
-22946,-3324,-8452
-15982,-3358,-10848
-16002,-17066,-6214
-18850,3434,-12664
-26416,5148,-3054
-7312,5564,4108
-5298,13940,-11354
-31132,-26302,-12770
-18510,-8578,1706
-13040,7018,-8878
-11072,1656,-3994
-15714,-64,-11010
-17104,-4866,-2580
-19268,-5006,-11846
-18146,-17730,-6278
-28204,4490,-13864
-28542,8526,-3984
-8032,6588,2470
-5940,12380,-7470
-28690,-20250,-10832
-28618,-6634,-2950
-14494,11638,-12406
-11328,1892,-6506
-15072,-2208,-9500
-20308,-4512,-4226
-20216,-3066,-10924
-17202,-19234,-8460
-28998,1596,-8646
-23460,6858,-3622
-8738,8574,1272
-5278,11640,-6350
-28910,-24850,-2486
-21022,-4300,7234
-14550,10012,-8742
-15298,2242,-4948
-13178,-988,-10228
-18118,2060,8142
-20936,-6456,-6972
-18860,-22070,-2742
-24382,-2520,-8552
-22664,6358,-2978
-8992,7754,-2414
-6496,13352,-5996
-27890,-24418,-4994
-26700,-2308,1916
-14692,11986,-10092
-14382,-132,-11820
-15422,-514,-9890
-18864,2202,468
-19690,-1674,-5844
-20960,-21092,-3920
-32624,3762,-7258
-20516,7308,-3634
-6550,8122,1352
-6462,5806,4080
-24516,-10432,40
-32768,-1294,424
-14364,7660,-10648
-14670,3616,-10904
-14094,-1278,-11118
-18818,-7044,-5338
-17894,-456,-10210
-16940,-15942,-6554
-24232,196,-9186
-21754,5154,-4818
-9294,6438,-2260
-6342,9028,-6070
-26118,-19932,-6202
-19436,-3880,398
-15720,7982,-6748
-13004,614,-8602
-13962,-2670,-14384
-19162,-3280,1768
-18638,-1154,-9026
-18152,-15820,-5208
-21876,-2140,-8448
-30900,5184,-4664
-9002,6018,3550
-4512,10318,-7726
-29584,-20138,-1118
-19596,1458,-11800
-12962,6490,-7584
-14236,2850,-8440
-14830,-2808,-11798
-19046,-4304,-2686
-18902,-88,-8544
-19010,-14888,-5660
-18394,2356,-8058
-25262,4862,-6966
-13022,4578,-3802
-5832,9284,-7324
-23504,-18476,-16084
-26844,2498,-516
-8872,4862,-5302
-18828,3962,-2570
-14110,-4034,-8326
-16812,2530,11042
-18938,-4460,-9202
-22886,-13382,-6466
-14818,-11138,452
-32768,1782,-7726
-19214,9278,-6440
-5336,7972,7406
-7196,-3632,-1830
-16542,-5740,-752
-11634,-92,1554
-23870,9738,-7282
-13878,948,-11194
-16936,-2354,-10578
-16530,-3364,-6676
-19040,-2660,-4104
-17242,-15176,-6010
-28000,3426,-9740
-22306,9690,-4720
-9046,7094,5394
-3014,1010,-6414
-23356,-6122,-2088
-20508,-3240,6778
-14600,7544,-13356
-16910,2372,-4542
-16356,-6348,-11452
-18948,3442,-7172
-20010,-5340,-7992
-18802,-14524,-7112
-13974,110,-7054
-26934,4300,-5694
-11310,4540,852
-3204,6822,-8406
-27408,-16874,-8310
-16342,4546,-12644
-11304,988,1208
-18412,4870,-3362
-13536,-4694,-11728
-16984,3836,4124
-21446,-3476,-8992
-21448,-15410,-5134
-13288,-10878,-1732
-29142,3842,-4798
-11138,6126,202
-3262,7724,-5842
-27506,-19774,-6386
-28148,-2700,-5020
-16168,10290,-6404
-13914,376,-8082
-14534,-5934,-7370
-18404,878,2898
-17576,-8338,-12928
