T,X,Y,Z
1629628270,466,12136,9174
1629628270,456,12190,9120
1629628270,470,12184,9096
1629628270,450,12184,9102
1629628270,470,12188,9086
1629628270,494,12212,9090
1629628270,484,12180,9086
1629628270,508,12202,9100
1629628270,468,12182,9114
1629628270,496,12168,9080
1629628270,458,12196,9162
1629628270,496,12190,9116
1629628270,472,12188,9152
1629628270,506,12202,9122
1629628271,484,12194,9114
1629628271,466,12188,9106
1629628271,462,12136,9090
1629628271,476,12180,9074
1629628271,502,12180,9140
1629628271,470,12196,9068
1629628271,476,12204,9122
1629628271,484,12174,9088
1629628271,484,12174,9108
1629628271,480,12200,9146
1629628271,468,12194,9128
1629628271,464,12174,9142
1629628271,482,12212,9160
1629628271,466,12192,9090
1629628271,456,12194,9124
1629628271,460,12140,9118
1629628271,486,12186,9154
1629628271,490,12194,9096
1629628271,494,12190,9098
1629628271,462,12166,9110
1629628271,454,12180,9094
1629628271,470,12178,9126
1629628271,466,12176,9142
1629628271,480,12172,9148
1629628271,448,12190,9120
1629628271,506,12182,9120
1629628271,506,12194,9114
1629628271,458,12160,9134
1629628271,488,12188,9104
1629628271,508,12154,9096
1629628271,492,12180,9110
1629628271,472,12182,9102
1629628271,486,12182,9156
1629628271,492,12160,9096
1629628271,514,12184,9150
1629628271,500,12166,9068
1629628271,462,12222,9124
1629628272,450,12202,9120
1629628272,482,12184,9094
1629628272,442,12248,9040
1629628272,472,12130,9124
1629628272,472,12158,9120
1629628272,444,12218,9124
1629628272,528,12188,9102
1629628272,504,12194,9146
1629628272,488,12178,9120
1629628272,456,12236,9080
1629628272,422,12226,9134
1629628272,482,12164,9192
1629628272,452,12194,9142
1629628272,514,12208,9084
1629628272,484,12240,9114
1629628272,480,12168,9160
1629628272,436,12214,9058
1629628272,456,12208,9144
1629628272,448,12186,9108
1629628272,468,12176,9108
1629628272,498,12180,9094
1629628272,522,12194,9108
1629628272,452,12154,9112
1629628272,482,12156,9084
1629628272,500,12194,9118
1629628272,458,12166,9134
1629628272,478,12158,9090
