T,X,Y,Z
1629821611967678868,-18152,9234,3742
1629821612000829374,-19836,-256,3456
1629821612034069674,-16518,-5508,4678
1629821612067510237,-15698,-4700,1174
1629821612100644321,-13568,-6954,134
1629821612141018396,-6844,-8204,790
1629821612174059224,-11244,-9862,346
1629821612207485369,-20148,-10282,-2224
1629821612240812174,-13924,-15196,-4694
1629821612274593510,-13156,-20824,-3764
1629821612308011571,-15044,-20308,-7392
1629821612341354294,-25390,-15442,656
1629821612374100393,-26402,-1068,3360
1629821612407520830,-32768,-990,5244
1629821612440876095,-32768,-288,4540
1629821612474036097,-21010,-1632,-7630
1629821612506973418,-5782,-106,-7466
1629821612540641413,-10472,1384,110
1629821612573858835,-7812,3060,372
1629821612607096343,-6802,7450,448
1629821612641375754,-2702,10058,-7584
1629821612674734520,-3830,-2978,-2350
1629821612708327718,-7640,-23600,18518
1629821612741215952,-27472,-6804,7016
1629821612774330576,-15834,-4688,7656
1629821612812769311,-32768,24350,9852
1629821612846261670,-27340,12792,12908
1629821612879451382,-8398,19044,8010
1629821612913162380,-22080,14424,4532
1629821612945781137,-22098,782,3450
1629821612978950098,-16766,-5272,256
1629821613012645469,-15078,-5880,2868
1629821613046046316,-11466,-6968,4672
1629821613079798312,-5184,-10648,6504
1629821613112708917,-11692,-5292,-3208
1629821613147179379,-18640,-8828,-846
1629821613184498033,-21110,-12844,-1524
1629821613218071433,-20056,-22656,-7768
1629821613251263224,-14390,-22428,-4530
1629821613283898895,-18244,-16722,-2324
1629821613317461794,-23798,-3176,6468
1629821613350881476,-32768,5664,21048
1629821613384315742,-32768,9348,7268
1629821613417528743,-28050,7600,882
1629821613451491836,-5646,5048,156
1629821613485395051,-3932,2408,922
1629821613518997661,-3766,6366,-1430
1629821613551945269,-1890,6796,796
1629821613585207607,-1302,7512,-3540
1629821613618701169,-10208,1748,-32406
1629821613651916962,-21544,-32768,30674
1629821613684899364,-32768,-14180,-15584
1629821613718308378,-13670,-5206,13922
1629821613751109309,-5670,-746,1484
1629821613784235054,-24458,-9262,1754
1629821613817533936,-31954,13968,4670
1629821613850684516,-17608,10428,4956
1629821613883923894,-10060,12488,6376
1629821613917290780,-17038,9682,2194
1629821613952958114,-16156,-2166,762
1629821613986170115,-16992,-5048,132
1629821614019972279,-14542,-6098,-3694
1629821614053516006,-6732,-16374,10884
1629821614086939183,-9896,-5906,8858
1629821614120249728,-17878,-3670,-12418
1629821614153609275,-17330,-3162,4964
1629821614186624758,-13026,-9506,900
1629821614219718163,-13572,-17536,-1410
1629821614253139298,-20328,-22326,-1002
1629821614286124404,-16892,-17122,-6222
1629821614319689757,-21264,1886,2302
1629821614353128894,-32768,6932,19560
1629821614386207173,-32768,7410,-1834
1629821614419627266,-27922,7186,-3890
1629821614452959937,-9648,4608,-3812
1629821614486171100,-5526,-522,2482
1629821614519637197,-5452,18,1108
1629821614553190424,-6382,4386,-3070
1629821614586393670,-2466,4188,-2158
1629821614619687421,-4834,2214,-5698
1629821614652865790,-10934,-10736,-2574
1629821614686354305,-25318,-24760,-7596
1629821614719198901,-24938,-18748,-16702
1629821614752375187,-16010,-9486,13686
1629821614790334212,-10824,-16042,-25332
1629821614826183053,-32768,19876,12030
1629821614860016592,-22254,16418,7248
1629821614894121231,-5536,14862,3406
1629821614927577119,-8042,9862,8140
1629821614961284024,-19246,5690,706
1629821614994524647,-17124,-3316,812
1629821615028190671,-13356,-4170,674
1629821615062251928,-9666,-3392,-2120
1629821615095159773,-16762,-2818,10334
1629821615128319928,-15042,-13724,11864
1629821615161980950,-15262,-12736,-8382
1629821615195277780,-14788,-12008,-2128
1629821615228497855,-17354,-15644,-1898
1629821615261505000,-18764,-22638,334
1629821615294336215,-15962,-20320,-2462
1629821615328631238,-27910,-7374,2324
1629821615361941486,-32768,16470,24962
1629821615395779228,-32768,15342,-4932
1629821615429560841,-2562,7006,-1164
1629821615462602863,-7196,8224,110
1629821615495794770,-1722,-964,2222
1629821615529129394,-4462,2678,-4070
1629821615563197568,-4524,5458,-1322
1629821615596375141,-4046,6564,328
1629821615630091666,-7384,7430,-14114
1629821615663655515,-21378,-8448,-22328
1629821615697096146,-27912,-19098,-8880
1629821615730334431,-23588,-8936,5044
1629821615763734852,-13512,-10278,-14290
1629821615797179526,-28252,8424,-14570
1629821615830754208,-27472,12106,7512
1629821615864301097,-8244,14682,5966
1629821615897576635,-12264,19916,10238
1629821615930560444,-16958,6444,2036
1629821615963974449,-19952,-152,-802
1629821615997155105,-16334,-3846,644
1629821616029950273,-14422,-6328,2252
1629821616064083739,-11080,-6028,10466
1629821616097352354,-8328,-10054,5400
1629821616131649247,-13280,-8288,-580
1629821616165049538,-20560,-10564,-3698
1629821616198213855,-18722,-11802,2566
1629821616231253288,-17174,-16476,-3588
1629821616264469192,-18354,-19508,-2008
1629821616298288553,-13404,-21948,270
1629821616331330319,-24288,-8130,5410
1629821616364617811,-32768,9436,22896
1629821616398186822,-32768,11592,5766
1629821616431717997,-21730,12942,-10010
1629821616465174916,-6940,6622,-1848
1629821616498398612,-4768,1302,2142
1629821616533015735,-3096,2696,-450
1629821616566449278,-3848,6226,-474
1629821616599429083,-3486,5766,-712
1629821616633558173,-6474,5996,-18636
1629821616666491224,-22148,-12986,22792
1629821616700081903,-27134,-17456,-8240
1629821616733302723,-27018,-5268,468
1629821616766425912,-8048,-5228,2524
1629821616803038836,-28894,-6444,-996
1629821616839080013,-32768,14386,9004
1629821616872637273,-15232,10164,4582
1629821616906613728,-8864,12246,10036
1629821616940145528,-16382,9758,7540
1629821616973752083,-16538,-2010,-8
1629821617007285716,-17420,-4632,622
1629821617040504323,-12750,-6420,-1554
1629821617074038744,-10792,-7222,2722
1629821617107829639,-11062,-5730,11976
1629821617141255177,-18872,-6056,-1656
1629821617174450033,-18218,-6158,-7240
1629821617209484596,-16528,-9710,2004
1629821617244160176,-14616,-19442,-4322
1629821617279416004,-19898,-19786,720
1629821617313160521,-13816,-20074,-6674
1629821617347759055,-18252,-5990,3112
1629821617381171884,-32768,1942,21756
1629821617414579337,-32768,9918,5492
1629821617448237349,-31546,10660,-6966
1629821617481160561,-5114,5560,-2358
1629821617514425422,-3532,754,3938
1629821617548226902,-5348,2700,806
1629821617581460635,-7028,7812,-1706
1629821617615024224,-6272,7460,180
1629821617648311252,-8822,7052,-928
1629821617681792002,-12460,-5436,-22372
1629821617715040237,-21780,-32768,5658
1629821617748251844,-24548,-8994,-9726
1629821617781352818,-14480,-5242,12974
1629821617815130630,-11088,-3652,-19092
1629821617848116388,-32768,11824,7062
1629821617881910534,-32694,10174,2652
1629821617915755058,-12780,10840,4244
1629821617949860350,-6624,10946,7250
1629821617983149587,-16444,6434,4288
1629821618016552789,-17204,-1686,872
1629821618049662884,-16592,-16,-34
1629821618082768230,-11042,-4718,-720
1629821618116104423,-12356,-6588,8008
1629821618149165057,-13814,-9632,11058
1629821618183389185,-18004,-7956,-8430
1629821618216852263,-16988,-10022,-10228
1629821618251500045,-16512,-14716,4580
1629821618284512800,-15358,-24910,1920
1629821618318038882,-14384,-23788,-8052
1629821618351471457,-16702,-8786,-3470
1629821618385357479,-31096,-858,21198
1629821618418599292,-32768,15260,3826
1629821618451930319,-32768,9044,-10668
1629821618485650872,-7594,10040,-2004
1629821618519403760,-5140,2340,1008
1629821618552870213,-3956,660,3768
1629821618586627435,-5578,8002,-408
1629821618620190685,-5600,8916,106
1629821618653320615,-5680,7444,-5600
1629821618686914952,-7660,870,-25160
1629821618721102119,-16606,-31496,11384
1629821618754230507,-30600,-16938,-4820
1629821618788588770,-11790,-9404,10560
1629821618825685007,-16418,-11580,-22012
1629821618859308512,-32768,16606,9676
1629821618892694293,-10438,11418,7636
1629821618926273711,-8166,15162,4766
1629821618960358872,-16664,10916,3442
1629821618995180749,-21892,-2078,-528
1629821619030068210,-16528,-2736,340
1629821619063531157,-12172,-5636,1658
1629821619097115988,-12488,-6376,4568
1629821619130725154,-7012,-13724,9972
1629821619163950669,-17508,-5574,-12560
1629821619198151999,-19244,-7164,-5968
1629821619231547901,-16054,-10546,580
1629821619265555801,-14016,-17828,-1744
1629821619298609138,-17866,-24184,3848
1629821619331869697,-15792,-14584,-6678
1629821619364934577,-24122,-3768,8492
1629821619398462903,-32768,7706,18436
1629821619431586787,-32768,8184,6062
1629821619464551784,-25624,9870,-3548
1629821619497553743,-7068,7838,-2308
1629821619531259040,-4840,-38,2076
1629821619564310877,-3592,1200,1962
1629821619597770199,-4238,6224,612
1629821619631301151,-3926,6516,920
1629821619664352946,-4280,6654,-4902
1629821619697618005,-15296,2912,-1666
1629821619731303385,-32320,-32768,13824
1629821619764536525,-30080,-7734,-12376
1629821619797603238,-10602,-9028,14400
1629821619831438002,-30894,-26198,-10354
1629821619865110922,-32768,20414,5490
1629821619898383940,-10270,12410,10694
1629821619933687094,-3948,13358,6476
1629821619966906359,-19558,14840,6524
1629821620000200795,-23650,-1402,-486
1629821620033426390,-19256,-3682,1814
1629821620067059844,-12974,-4954,3274
1629821620100012836,-12400,-8290,1540
1629821620133183134,-5880,-13504,6994
1629821620167183946,-15280,-3126,-10168
1629821620200668766,-18716,-6764,-3506
1629821620234636117,-15862,-11884,-266
1629821620269379354,-14430,-16300,-4710
1629821620302506149,-15580,-21986,2056
1629821620335721909,-16638,-12544,-8394
1629821620369128223,-27724,-1560,9002
1629821620402706549,-32768,11960,-1496
1629821620436640815,-32768,9928,492
1629821620469598099,-10874,6072,-10158
1629821620502440000,-2558,2518,-3188
1629821620535752391,-4960,-9738,-332
1629821620568937399,-7960,1976,-5840
1629821620602070736,-6740,3448,-954
1629821620634996935,-5132,4726,-2340
1629821620668306284,-6078,-660,-9206
1629821620702151461,-14718,-11320,-984
1629821620735541190,-32768,-12168,-4790
1629821620768774118,-21206,-5144,3330
1629821620805173132,-5548,-15498,-6846
1629821620841596064,-32768,-3796,2230
1629821620875816182,-24370,14766,8632
1629821620909321628,-14514,15514,7564
1629821620942655937,-17208,10652,4072
1629821620976174009,-20490,5756,-98
1629821621009363308,-16142,-4082,1960
1629821621042745199,-14642,-8172,2326
1629821621076728214,-15732,-5688,-3778
1629821621110205778,-8034,-10230,278
1629821621143745096,-9284,-2606,3008
1629821621176964101,-20236,1944,-4188
1629821621210232109,-19476,-11934,-1246
1629821621243531037,-16790,-15552,-2052
1629821621277204447,-13676,-27062,654
1629821621310340238,-13720,-25596,-1480
1629821621343751256,-23690,-7426,-1742
1629821621377102604,-31884,10464,16604
1629821621410354194,-32768,13492,-1578
1629821621444555182,-24932,9266,-10978
1629821621478393270,-9158,9168,-4888
1629821621512136810,-2734,-3754,3084
1629821621546133659,-1414,-4188,-1956
1629821621579575970,-7898,6392,-3860
1629821621613191377,-9064,9322,-6468
1629821621646629813,-10964,9152,-9644
1629821621679770438,-12974,-5380,-7930
1629821621712976151,-15482,-22374,-1206
1629821621746539679,-25464,-8360,-2106
1629821621780185338,-12374,-4274,8946
1629821621813614482,-17200,-21172,-16700
1629821621847323270,-32768,15896,7594
1629821621880767540,-9544,11098,9538
1629821621914091302,-11062,16664,5452
1629821621947305515,-19268,10052,7224
1629821621980253211,-21182,1122,-1092
1629821622013625016,-16620,-3804,1836
1629821622046717008,-14782,-5394,1072
1629821622081021123,-11458,-5734,2726
1629821622114305877,-8212,-10072,9460
1629821622147853025,-13488,-1596,-5624
1629821622182708884,-20272,-6498,330
1629821622216222071,-16626,-10262,-1366
1629821622249958522,-16318,-23312,-4582
1629821622283904488,-16204,-26104,-326
1629821622318737137,-14154,-9530,-3026
1629821622352671310,-29324,-714,12370
1629821622386015861,-32768,14556,18434
1629821622419503754,-32768,7300,-602
1629821622453646733,-14036,6724,-5280
1629821622486656303,-6098,7022,-3134
1629821622520043231,-4186,-1166,1484
1629821622553404616,-2748,1478,390
1629821622586918844,-3890,7478,110
1629821622620357484,-4402,7982,-1420
1629821622653571568,-7458,7106,-16166
1629821622686765400,-21766,-10920,24312
1629821622720550022,-32768,-15398,-8310
1629821622753758855,-25514,-6482,6714
1629821622787488389,-4586,-7690,-2852
1629821622825187688,-32528,-9360,8152
1629821622859195449,-26074,14332,3100
1629821622892781390,-14780,13136,3038
1629821622926543302,-7658,12958,5832
1629821622960236376,-17178,9796,1084
1629821622993625596,-18644,-850,-392
1629821623026946100,-15528,-3496,1362
1629821623060227391,-12820,-4868,-1058
1629821623093594272,-8514,-11444,2990
1629821623126651882,-9656,-7638,9910
1629821623160144563,-18464,-6550,-13920
1629821623193391852,-17566,-7212,-682
1629821623226588471,-15694,-13536,1510
1629821623260248205,-15394,-20368,616
1629821623293775429,-16814,-25124,-7068
1629821623327070847,-16236,-9506,-4414
1629821623360352680,-28480,-1348,13730
1629821623393240737,-32768,16356,-528
1629821623426019537,-32768,6768,-7118
1629821623459572430,-10044,9442,-3822
1629821623492773925,-6618,5580,3658
1629821623525997713,-3952,-802,2824
1629821623559345467,-3430,6268,-3246
1629821623592654969,-5514,7818,414
1629821623626118397,-4934,6440,-170
1629821623660460843,-8006,5434,-20154
1629821623695031095,-20568,-32768,19922
1629821623728439062,-32768,-15362,-13212
1629821623763733862,-10572,-6366,10444
1629821623797702157,-7804,-6902,-1590
1629821623831514859,-32768,-4894,4754
1629821623865893640,-24452,12918,3836
1629821623900044990,-8332,12836,5062
1629821623933615967,-7554,13338,8636
1629821623969295460,-18520,9146,2564
1629821624002480661,-18060,-3608,2910
1629821624035748656,-16076,-5556,486
1629821624068896976,-13410,-8892,952
1629821624102986608,-5908,-16284,5262
1629821624136123135,-15528,-5958,-1366
1629821624169467635,-18430,-5248,-2310
1629821624202337228,-16798,-6696,-1178
1629821624235314036,-16400,-14014,-4762
1629821624268805920,-18804,-19492,-2500
1629821624301792604,-18622,-23720,-1282
1629821624335210650,-24284,-7176,4968
1629821624370056207,-29350,7912,13430
1629821624404146673,-32768,7414,4554
1629821624437669309,-24512,10570,-3048
1629821624471545719,-5078,2752,-11252
1629821624504953181,-4682,-642,-794
1629821624538296889,-4036,1370,2852
1629821624571831651,-4782,8306,-1048
1629821624604775457,-5168,8176,-396
1629821624638231839,-7762,6880,-10710
1629821624671567504,-16992,-792,-1410
1629821624704987259,-21476,-31128,15394
1629821624738318507,-26378,-10732,-9484
1629821624771291190,-9620,-9376,9662
1629821624807309909,-8910,1458,-7062
1629821624843194243,-23688,338,-8858
1629821624878691676,-32768,12970,-494
1629821624913468021,-13644,15036,8050
1629821624948938078,-9164,14086,8322
1629821624983447737,-18428,4206,928
1629821625017368065,-19220,-2188,-478
1629821625050938199,-13366,-3934,-1882
1629821625084220273,-13802,-2822,10862
1629821625117652024,-5890,-14208,11550
1629821625152023128,-16588,-9176,-2024
1629821625185488881,-18398,-8184,-530
1629821625218710451,-15032,-9200,7620
1629821625252391760,-14502,-18724,-6280
1629821625285666000,-19496,-21624,534
1629821625319163338,-16562,-16136,-2806
1629821625352212313,-20966,-1582,3884
1629821625385709318,-32768,6040,22134
1629821625418893552,-32768,10326,-2966
1629821625452390349,-27304,6774,2146
1629821625485449950,-9944,3936,-2624
1629821625518520176,-4936,-1280,2174
1629821625551164166,-4286,3470,2392
1629821625584468075,-5210,8244,-282
1629821625617649684,-5134,8960,1062
1629821625651170440,-8042,9066,-682
1629821625684637943,-12002,-1740,-26414
1629821625717818594,-21670,-32768,4524
1629821625751124628,-29754,-14406,-18854
1629821625784334614,-18126,-7248,9526
1629821625817372630,-9446,-850,9326
1629821625850679622,-31104,-6764,2428
1629821625883752057,-31760,11216,-1664
1629821625916849911,-13964,12310,2314
1629821625950449964,-9730,13540,14794
1629821625983512940,-14834,6132,6796
1629821626016841349,-19714,-2192,-752
1629821626050114084,-15714,-2642,1206
1629821626083827765,-12926,-6342,690
1629821626116725934,-8142,-13660,6700
1629821626149657897,-13508,-9102,3670
1629821626182677366,-18574,-3020,-8932
1629821626215868096,-17836,-5210,3704
1629821626249391222,-15274,-7392,5432
1629821626282392982,-17086,-21480,-5406
1629821626315947777,-20238,-24984,-256
1629821626349366314,-13562,-8882,-2782
1629821626383440060,-26662,-2078,9138
1629821626416694711,-32768,14632,21280
1629821626449931319,-32768,7986,-2234
1629821626484451595,-11776,5738,-11326
1629821626517443520,-5024,2096,-1926
1629821626550755717,-5092,1002,2188
1629821626584523693,-6212,3564,-1132
1629821626617606499,-5280,5960,1068
1629821626651400311,-4846,7586,-216
1629821626684542996,-9770,1750,-25706
1629821626718107417,-19750,-32768,14200
1629821626752063447,-31922,-13286,-14884
1629821626785543030,-18020,-7150,13024
1629821626823045502,-5178,-512,-974
1629821626857237757,-32768,2886,1454
1629821626891123574,-23306,11254,2306
1629821626924530777,-11700,9550,3592
1629821626958118574,-10812,10646,5810
1629821626993196845,-20610,4804,5150
1629821627027486186,-17694,-6404,5356
1629821627060962305,-15082,-3902,5520
1629821627094339876,-9306,-9340,-7830
1629821627127937461,-7328,-7626,5220
1629821627162168255,-11558,-820,15006
1629821627195459904,-22044,-4272,-7774
1629821627228730509,-16034,-3254,3904
1629821627264204302,-16364,-11852,2664
1629821627297839348,-19628,-25998,1390
1629821627331151539,-15422,-25780,-7694
1629821627364073622,-18084,-10278,4004
1629821627397272056,-26492,5386,12356
1629821627430569163,-32768,10886,12040
1629821627464145247,-28214,10924,-1060
1629821627499836637,-6370,2494,-12246
1629821627532721592,-5050,-994,-1190
1629821627566071037,-4610,4180,3230
1629821627609342092,-4920,9058,102
1629821627645639188,-5180,9314,-1252
1629821627679148018,-10154,9646,-18892
1629821627712630887,-14828,-27224,-12678
1629821627745652435,-29426,-32768,-11600
1629821627778484261,-21934,-10418,4434
1629821627811417595,-13626,-3448,6430
1629821627845324992,-26798,3948,-9446
1629821627878522385,-22104,13292,4298
1629821627911424674,-7654,11476,3328
1629821627944851415,-9392,16454,6984
1629821627979309391,-21182,12152,4236
1629821628013074194,-19502,-1902,2540
1629821628046143407,-18498,-5876,3564
1629821628079674733,-15770,-4464,-1062
1629821628113833684,-5980,-12548,680
1629821628147136287,-6738,-5632,5330
1629821628180471392,-16356,-4874,1168
1629821628213280463,-18712,-6148,920
1629821628246540646,-16610,-8520,5438
1629821628280464790,-14908,-21342,-5904
1629821628313803687,-20230,-24442,1466
1629821628346490458,-14576,-17618,-6464
1629821628379960155,-17230,-5380,1776
1629821628412926945,-32338,2112,19962
1629821628446511024,-32768,10500,7470
1629821628481144798,-21458,7552,-12024
1629821628515100777,-8884,5670,-4070
1629821628547918932,-3998,1878,1548
1629821628581718776,-1878,-94,4708
1629821628614940124,-2852,5934,828
1629821628649321964,-3792,7172,-1154
1629821628682484933,-6986,8686,-15542
1629821628715682738,-13218,-5900,-30832
1629821628748647068,-26176,-20658,-6774
1629821628781627067,-28078,-8578,-2770
1629821628817658599,-8752,-7374,8292
1629821628853121761,-13064,-9322,-2762
1629821628886223892,-32196,13838,6458
1629821628919366693,-15584,11792,2998
1629821628952644503,-14206,12932,908
1629821628986604274,-14082,10924,7794
1629821629020656549,-17608,4974,626
1629821629053967523,-15312,-3208,2650
1629821629087196074,-13904,-7038,1946
1629821629120031684,-14932,-5516,3586
1629821629153685514,-9340,-11524,4490
1629821629187714493,-13688,-4084,4284
1629821629222190043,-20716,-4048,-2566
1629821629255253959,-16614,-6506,152
1629821629289238269,-14934,-16858,-4416
1629821629322477071,-17186,-28066,2068
1629821629356322955,-16046,-24660,-4392
1629821629389342285,-25164,-3030,9556
1629821629423286176,-32768,13906,21270
1629821629456773703,-32768,10012,1826
1629821629490374196,-20166,9856,-12024
1629821629524011983,-5430,4018,-2806
1629821629557478509,-3352,-2120,1270
1629821629590437293,-2492,1088,3808
1629821629623939363,-4430,7746,-118
1629821629657293548,-5712,8824,-1784
1629821629690173868,-9536,8918,-20292
1629821629722924931,-21462,-17898,-14472
1629821629756186901,-28156,-18930,-11216
1629821629789364116,-20786,-10020,5140
1629821629822701592,-11168,-4220,2850
1629821629856074737,-21870,-5642,-13030
1629821629889367585,-31672,10596,7984
1629821629922391665,-7572,9326,4588
1629821629955839648,-7980,14872,910
1629821629989415889,-19850,6734,4392
1629821630022678065,-17912,452,1992
1629821630055899570,-15116,-5838,4264
1629821630089275252,-15290,-4732,448
1629821630122414752,-8862,-11642,-710
1629821630157048474,-11392,-8632,2886
1629821630190087676,-15148,-4562,1096
1629821630223069999,-21050,-4636,-866
1629821630256129035,-16782,-7622,3752
1629821630289168736,-14558,-20562,-8636
1629821630322498707,-18994,-23210,4874
1629821630355756923,-15676,-19276,-2922
1629821630389227569,-25180,-766,3014
1629821630422709758,-32768,10660,17938
1629821630455975933,-32768,10190,6212
1629821630489572296,-19326,8634,-12066
1629821630523286875,-8482,5282,-1398
1629821630556439709,-4568,2078,3444
1629821630589396697,-2090,2476,1614
1629821630623220783,-1970,4924,492
1629821630656365241,-3796,5554,-2656
1629821630689605998,-9074,6198,-29242
1629821630723544341,-18730,-32768,13076
1629821630757017988,-32532,-14454,-24428
1629821630790093108,-19520,-8914,10540
1629821630826698126,-10242,-4080,-14172
1629821630860884236,-32768,13116,-12798
1629821630894485308,-32768,11102,5692
1629821630927244033,-9470,13270,4372
1629821630960432994,-13142,18590,11886
1629821630993892556,-16748,3624,5424
1629821631026724033,-19750,-982,270
1629821631060168256,-15278,-6596,1706
1629821631093270665,-14174,-2126,-820
1629821631126622133,-7650,-9964,6444
1629821631159841508,-13322,-8104,5180
1629821631193530456,-17554,-9012,1338
1629821631227632555,-20564,-8804,-4664
1629821631261090696,-16238,-10740,412
1629821631294652886,-18862,-17822,-5670
1629821631327995269,-20182,-19848,-2380
1629821631361319026,-12834,-16480,84
1629821631395436877,-25406,-2404,11720
1629821631428316397,-32768,11276,21590
1629821631461751995,-32768,10096,-16520
1629821631494632723,-10928,8868,-2752
1629821631528215414,-6076,5780,-678
1629821631561193357,-1290,1550,3928
1629821631594104837,-398,2142,-1622
1629821631627472472,-2340,4486,-1518
1629821631660269736,-6028,3992,-1900
1629821631693413107,-11516,7304,-26256
1629821631726270334,-20152,-32768,17842
1629821631760577697,-32768,-9362,-20554
1629821631793662897,-17124,-7704,12514
1629821631826587794,-14252,-11878,5294
1629821631859501316,-32292,23142,-644
1629821631892502928,-23126,15480,3848
1629821631925862645,-7312,14324,7718
1629821631958998682,-11544,14904,5070
1629821631992168929,-19888,7692,3600
1629821632025432471,-19792,-3576,1060
1629821632058213147,-16026,-4044,1876
1629821632091466978,-15326,-2444,-1322
1629821632124769021,-8558,-6712,2122
1629821632157887218,-6992,-5606,7128
1629821632191257890,-15604,-10264,-2826
1629821632224278207,-21074,-10980,-1704
1629821632257521121,-16516,-14370,-6380
1629821632291315362,-17328,-26798,3544
1629821632324097788,-15850,-24550,-3712
1629821632357343744,-22226,-11244,1292
1629821632390515778,-29720,2734,15562
1629821632423596806,-32768,5994,15494
1629821632457705027,-25110,13830,9738
1629821632492379992,-8438,3838,-12142
1629821632526705810,-4448,-612,1844
1629821632560758943,-4930,3246,-402
1629821632596168540,-5526,8592,-2034
1629821632630364724,-6630,9190,-3026
1629821632663390083,-9690,6318,-5522
1629821632696564325,-16384,666,-12088
1629821632729614393,-23948,-28510,3074
1629821632763054237,-24400,-11878,8244
1629821632796771890,-7908,-4790,2784
1629821632835671714,-30822,-32768,-8632
1629821632869301278,-32768,17236,526
1629821632903969785,-18800,15616,6218
1629821632937872617,-3456,18184,20886
1629821632971851204,-14640,9040,-3540
1629821633005473434,-18726,-1372,-6822
1629821633038465368,-19020,-3530,-922
1629821633071708569,-14662,-4620,3682
1629821633105537559,-5294,-17542,9502
1629821633139028401,-8574,-8596,7914
1629821633172321105,-19618,-6768,-14410
1629821633205448173,-18832,-4752,5802
1629821633238507571,-15844,-10826,-396
1629821633271519715,-17232,-19626,-196
1629821633304922510,-17260,-20036,-4004
1629821633338327138,-13328,-11088,-3742
1629821633371184523,-25082,2258,10458
1629821633404488894,-32768,13952,8270
1629821633437759639,-32768,12814,-9740
1629821633470601022,-10678,11238,-2812
1629821633503874725,-5336,9160,56
1629821633536814740,-758,-1820,4554
1629821633569913932,-614,3028,2092
1629821633603661040,-4244,6108,-3894
1629821633637241180,-5718,5654,-3048
1629821633670298452,-8780,5972,-17398
1629821633703646368,-20894,-16218,26022
1629821633736581091,-32768,-17710,-18568
1629821633769603570,-25980,-5358,5086
1629821633802370490,-8680,-4788,-878
1629821633835476182,-32768,-2864,2374
1629821633868873310,-32768,12202,8996
1629821633902274021,-9296,12230,7198
1629821633935426966,-11316,16700,7880
1629821633969770530,-21256,6832,5522
1629821634002699544,-20374,-4254,638
1629821634036832548,-14674,-5734,3466
1629821634070033409,-14060,-5080,-1486
1629821634103174599,-11192,-11858,494
1629821634142236381,-10198,-3930,8638
1629821634175411031,-18106,-3342,-6616
1629821634208653727,-19112,-2742,3082
1629821634241860797,-17784,-7942,4612
1629821634275322632,-16532,-23232,-8408
1629821634308244849,-20596,-25830,-2384
1629821634341528924,-16166,-17122,-6384
1629821634374965508,-18594,-1696,3670
1629821634407989857,-32768,6160,16830
1629821634441148423,-32768,10044,10496
1629821634474449748,-29874,12460,-2656
1629821634507847246,-7392,5914,-5242
1629821634540685333,-6378,990,-2242
1629821634573634594,-4942,4864,1614
1629821634606662318,-5210,6140,-1242
1629821634639626204,-5652,8172,250
1629821634672830148,-6402,7234,-2884
1629821634706014174,-13140,4276,-29604
1629821634739289790,-24544,-32768,-600
1629821634772603741,-32768,-8814,-15726
1629821634806649322,-12238,-4280,9662
1629821634844532445,-21174,-7634,-17092
1629821634877639966,-31348,17908,3788
1629821634910609686,-16672,14224,3398
1629821634944075480,-8514,18132,10992
1629821634977268590,-17586,13670,2666
1629821635010735258,-19976,-228,-1126
1629821635046023833,-17912,-4994,668
1629821635080593944,-13928,-6108,-508
1629821635114348460,-7684,-10140,7802
1629821635148075642,-5788,-8018,8858
1629821635181346002,-17562,-4304,-7802
1629821635214703243,-20062,-3960,4488
1629821635248674815,-16502,-8026,4828
1629821635282293198,-15194,-23230,-4394
1629821635315721902,-19238,-25132,-276
1629821635349775480,-16060,-14944,-3306
1629821635383786180,-21408,-1440,3696
1629821635417486568,-32768,15050,20174
1629821635450362111,-32768,12714,-9864
1629821635483227695,-11026,7404,-3278
1629821635516318377,-8970,4608,-1668
1629821635549842379,-2656,30,3324
1629821635583213162,-1828,1998,4066
1629821635616498399,-2930,6224,-886
1629821635649754758,-6080,6898,-1470
1629821635683648825,-12114,8844,-24998
1629821635717187203,-19098,-29792,-2796
1629821635750419019,-32768,-15592,-18028
1629821635785451618,-20194,-7418,6664
1629821635818947077,-8846,-3198,7642
1629821635852292567,-17742,-2272,-13810
1629821635885495714,-32768,16632,4952
1629821635918206872,-11458,8344,3676
1629821635951240675,-8872,13306,4426
1629821635984546996,-16856,11632,8804
1629821636017584881,-19256,640,4214
1629821636050598679,-16926,-5646,3826
1629821636084087465,-13508,-4920,2564
1629821636117727220,-10614,-6902,-3076
1629821636151383100,-7760,-6408,1586
1629821636184666207,-14686,-2398,9968
1629821636218134867,-21052,-3510,-9284
1629821636251522189,-17852,-5644,4904
1629821636284548362,-15522,-19234,-4280
1629821636317660499,-18914,-27782,3916
1629821636350715925,-13982,-21892,-5798
1629821636384053868,-14372,-6362,-2104
1629821636417238468,-30166,932,18492
1629821636450337813,-32768,13004,8220
1629821636484244460,-32768,9494,-2590
1629821636517709953,-10208,8378,-3314
1629821636550989184,-4282,1130,752
1629821636583851639,-2840,-1232,3894
1629821636617653987,-3674,7068,-398
1629821636651448919,-4796,8084,250
1629821636684588099,-8124,7040,-2898
1629821636718301400,-12146,-2420,-19816
1629821636753024641,-24336,-21448,978
1629821636787221890,-25062,-12940,-5244
1629821636823542026,-10434,-8276,9472
1629821636859652149,-25604,-14362,-13558
1629821636893095557,-32768,16524,8238
1629821636926412374,-13614,8854,5480
