T,X,Y,Z
1629807817599071876,2086,-2118,11042
1629807817619377299,1792,-1550,10404
1629807817638474596,1266,-696,10418
1629807817657937394,626,734,11020
1629807817677636858,64,2130,11416
1629807817696988031,-290,3006,11414
1629807817717017578,-316,3310,11412
1629807817736021251,226,3044,11304
1629807817755903715,892,2498,11588
1629807817775514471,1244,2698,12144
1629807817794831060,1154,3218,12188
1629807817814829483,1166,3312,11652
1629807817834559947,1562,3474,11132
1629807817853832286,2142,3454,10766
1629807817873482417,2710,3416,10838
1629807817892489089,3138,3390,11760
1629807817912575262,3406,4036,13632
1629807817931784143,3308,4438,15480
1629807817951425315,3524,4840,17424
1629807817970549738,3920,4602,19902
1629807817989904660,3456,4772,24644
1629807818009771749,2034,4052,31440
1629807818030864589,-122,2786,32767
1629807818050168969,-2732,2608,32767
1629807818069070766,-4148,3256,29156
1629807818088978647,-3520,1858,18900
1629807818108249110,-2138,-864,10326
1629807818127276074,-940,-2706,5944
1629807818146449079,1212,-3856,4592
1629807818165697835,3164,-4010,5896
1629807818185623007,3608,-2952,9056
1629807818204676429,2158,-1592,9056
1629807818224106351,386,-130,11588
1629807818243569607,-560,972,11010
1629807818263830071,-778,1566,9338
1629807818284296743,-620,1800,8000
1629807818304006415,-294,2378,7046
1629807818323714963,-108,2784,6654
1629807818342842051,76,3384,6126
1629807818362220140,390,3744,5306
1629807818383240604,796,3672,4746
1629807818402378651,1522,3188,4972
1629807818422510532,2234,2624,6338
1629807818442092162,2314,1824,9474
1629807818461179168,1750,1702,13130
1629807818481009173,1100,1884,17034
1629807818500086304,568,2174,19846
1629807818519345101,120,1932,19846
1629807818538426856,32,1528,21228
1629807818557870445,888,1348,21036
1629807818577475284,1526,774,19772
1629807818596445873,1524,-600,20544
1629807818615942045,1116,-1658,23446
1629807818634979092,-92,-756,27524
1629807818654526931,-1750,2050,30234
1629807818674062894,-2722,3808,28148
1629807818693317650,-2208,3002,21990
1629807818712457988,-1018,1358,14868
1629807818731723786,482,-582,9852
1629807818752080250,1976,-2206,7288
1629807818772182589,3088,-3080,7132
1629807818791257636,3734,-2728,9020
1629807818810885099,3392,-2052,11726
1629807818830204063,2156,-944,12306
1629807818849660985,1558,348,11350
1629807818868774657,1408,1162,10374
1629807818887863329,922,2744,10486
1629807818906981293,424,3784,11962
1629807818926156632,686,3608,13196
1629807818945937596,1596,2628,12844
1629807818965049809,2386,1972,11624
1629807818984381273,2602,2126,11040
1629807819003809862,2620,2802,11046
1629807819023341826,2258,3330,11962
1629807819044104623,2418,3778,11676
1629807819063044003,2644,4068,10832
1629807819082431133,2668,4772,10330
1629807819101662263,2464,5284,11298
1629807819121016851,1914,5584,13404
1629807819140963690,1446,6350,16956
1629807819160218820,698,6482,21230
1629807819179758033,-190,6000,24420
1629807819198932872,-1408,4750,27184
1629807819218607919,-2978,3350,30898
1629807819238766382,-4390,3306,32767
1629807819258438637,-4506,3778,31962
1629807819278406393,-3060,2236,23708
1629807819297968981,-1942,-486,14146
1629807819318382528,-218,-2116,7514
1629807819337912992,2082,-2620,6038
1629807819357478372,3078,-2646,8152
1629807819376655210,2370,-1396,11284
1629807819395996049,1408,-306,12620
1629807819416664512,730,674,11452
1629807819436657351,704,908,9362
1629807819456123023,948,802,8344
1629807819475965278,930,1538,7680
1629807819494924450,722,2084,7778
1629807819514427205,694,2734,8116
1629807819534106877,732,3342,8148
1629807819561624509,780,3530,6882
1629807819589062850,1908,3390,6716
1629807819617945191,2234,2684,6494
1629807819645522948,2956,1034,9380
1629807819672696205,3170,702,13878
1629807819700960504,1724,286,19646
1629807819728239136,994,688,19488
1629807819756450352,1888,598,17012
1629807819785708568,3046,-3598,17588
1629807819814177784,1576,-2762,26286
1629807819841739249,-502,1384,30072
1629807819869389965,8,-318,17500
1629807819897628014,1346,-2728,10574
1629807819925276188,3730,-3248,6450
1629807819952503487,4052,-2422,12370
1629807819980125078,2942,-1626,16798
1629807820009212002,1604,-2066,15490
1629807820037095550,1770,-1098,11250
1629807820065533974,1528,-250,8690
1629807820093180439,1428,282,7416
1629807820121310780,1720,772,7464
1629807820149781870,2024,992,7660
1629807820178074002,1936,2358,9100
1629807820205296259,1244,3204,12054
1629807820233265557,1010,4424,13278
1629807820261457898,894,4544,16844
1629807820291735863,984,4586,20638
1629807820320037579,310,4892,23972
1629807820347648377,782,4746,20614
1629807820377084843,2206,3296,23528
1629807820404855183,218,998,32767
1629807820432201190,-2814,2896,32767
1629807820461343572,-4672,2184,14442
1629807820489587496,-3516,-2202,7938
1629807820516716169,1530,-3514,5556
1629807820543781009,3002,-3316,7332
1629807820572130058,2596,-508,10204
1629807820598906856,304,464,10796
1629807820627430696,340,1146,8950
1629807820656183412,434,1258,7776
1629807820683360960,198,1948,7924
1629807820710221342,232,1830,8094
1629807820737097890,416,1532,6802
1629807820767558481,910,-500,6552
1629807820796195030,1602,-1490,7586
1629807820822958078,1100,-1802,9522
1629807820851847627,-158,-2004,11580
1629807820879046717,-532,-3258,16754
1629807820908409682,54,-5304,17406
1629807820938135065,650,-6626,17562
1629807820966180988,-1680,-5438,22016
1629807820993585745,-3568,-2846,32767
1629807821021026585,-3554,-510,32767
1629807821050174383,730,-4256,20970
1629807821077999681,902,-7286,13770
1629807821105597230,2730,-6278,9210
1629807821134935611,2750,-4774,8924
1629807821161844368,102,-1620,11242
1629807821189124457,-872,-854,12682
1629807821218369964,-1048,450,11660
1629807821245821595,-994,1640,10318
1629807821275737102,-856,3414,10412
1629807821303865734,-310,3378,9468
1629807821333833199,564,2558,9142
1629807821361798956,1878,2484,9112
1629807821389014545,1694,2658,12432
1629807821417845760,1774,3052,13742
1629807821445104725,2012,3610,15362
1629807821472833648,1154,4850,16608
1629807821502112155,-478,4054,21542
1629807821531566078,-722,-924,26762
1629807821559034085,-3176,-3496,32767
1629807821586499258,-4890,420,31548
1629807821616681848,-3048,-386,22244
1629807821644334604,-1124,-2352,6324
1629807821671933819,624,-1530,4468
1629807821701726243,2114,-326,8616
1629807821729936791,1404,1166,10950
1629807821758289006,-820,1446,6580
1629807821790159013,-982,2540,5182
1629807821817750686,-552,3764,6952
1629807821844952817,-1144,4800,7982
1629807821872379740,-654,3846,7934
1629807821900945122,776,1896,7626
1629807821927837378,1866,-628,9476
1629807821954531259,2028,-324,15944
1629807821982692183,1506,82,18236
1629807822010194189,1020,18,18340
1629807822038462528,1524,-1116,16932
1629807822066897451,1778,-1798,16442
1629807822096096291,1850,-364,15112
1629807822124131005,1618,-322,17136
1629807822151811886,1176,-864,27802
1629807822180810476,252,2424,32618
1629807822208535857,-2686,4194,30406
1629807822236004905,-2430,2858,15664
1629807822266150078,-496,-1202,11918
1629807822294870834,142,-2192,10776
1629807822322629382,1022,-1506,10646
1629807822349637263,906,-1174,10172
1629807822378209519,886,-1342,9650
1629807822405758233,1460,-1388,9476
1629807822433477698,1204,-244,10118
1629807822461658287,348,676,11052
1629807822488844418,206,1052,10056
1629807822516158049,872,1218,9458
1629807822544163013,1578,1566,9578
1629807822571333394,1574,3498,11072
1629807822598856400,1432,4124,11916
1629807822628202240,1784,3774,12978
1629807822656220579,2432,3608,14718
1629807822682798960,1792,4404,19726
1629807822710023716,1688,3368,20272
1629807822738265139,930,1556,22500
1629807822766524520,-1020,-1728,32767
1629807822796219235,-4376,-864,32767
1629807822824638199,-4260,318,24920
1629807822853351330,-3606,-4332,14536
1629807822880256045,-2112,-5596,5816
1629807822907484676,-716,-4666,5570
1629807822937814432,-874,-2770,7178
1629807822965149605,-1648,-668,6912
1629807822993445611,-1632,154,6272
1629807823023479659,-1118,1112,6342
1629807823050444248,-566,1422,8246
1629807823077761753,-620,1716,10844
1629807823106690717,-56,1644,10620
1629807823135471182,956,2072,12378
1629807823162435562,1232,1022,13872
1629807823189500776,1898,572,15190
1629807823219288490,2066,544,18628
1629807823246288788,1424,254,18584
1629807823277129377,1364,-2,17244
1629807823306408133,992,-296,16200
1629807823333869264,494,196,15174
1629807823361103228,-154,1376,16338
1629807823388521483,-524,744,15722
1629807823417325822,-20,-1964,15652
1629807823444872870,-2954,352,21564
1629807823472059875,-6824,3628,27748
1629807823501031714,-7810,4974,21024
1629807823529371928,-4062,2706,11546
1629807823557060309,-2774,-950,9536
1629807823584789898,-1060,-1780,8236
1629807823613136487,-302,-4876,11280
1629807823640390659,-4,-4996,14440
1629807823667434290,-2046,-2816,17396
1629807823695752671,-4136,1774,16498
1629807823722895051,-4982,2066,13990
1629807823750254098,-3750,-1538,12434
1629807823781282771,-2274,-2224,12910
1629807823809979736,-2858,-352,13526
1629807823837762325,-3310,262,12200
1629807823865253747,-2800,154,11194
1629807823894274044,-1874,-602,10722
1629807823921815425,-970,-704,8088
1629807823949751597,-48,-2234,6846
1629807823978971020,1206,-3286,6092
1629807824005874026,-244,-2648,19648
1629807824033423906,-7386,4498,28936
1629807824060927578,-7644,6318,26696
1629807824088722333,-4686,1994,17882
1629807824115791797,1084,-164,10316
1629807824143120802,2230,-1312,6294
1629807824171739099,1678,-1170,8526
1629807824198856562,1322,-536,13790
1629807824225950818,428,1398,15430
1629807824254960573,-636,2166,14778
1629807824285012454,-146,2584,14572
1629807824313329376,502,3132,15118
1629807824340583214,1000,3608,15390
1629807824370589720,2878,3738,13830
1629807824397799100,2840,2658,17202
1629807824425379356,1498,2944,26440
1629807824453850611,-3908,3336,32767
1629807824481052533,-5078,4762,29526
1629807824507964371,-3764,3270,22360
1629807824535471252,-2022,836,12292
1629807824563498424,-356,-1516,11420
1629807824590550804,918,-1394,13838
1629807824617826267,1106,-894,13600
1629807824646103898,1284,-540,11716
1629807824674450153,1126,76,7906
1629807824701533283,1710,456,6748
1629807824729919080,1802,722,5724
1629807824757914127,1728,1596,5216
1629807824788522550,1256,2018,6422
1629807824816009764,830,2776,7840
1629807824845674769,350,2626,8280
1629807824874021650,-4,3438,8778
1629807824901421238,-1096,3760,9852
1629807824930458785,-1358,3136,12632
1629807824958379874,-792,2138,14630
1629807824986626588,-436,1066,16082
1629807825015693552,306,-1502,16118
1629807825043752515,2576,-3538,20710
1629807825071302603,2614,-6596,23464
1629807825098645733,-6,-5170,25872
1629807825127271697,-5100,9186,32767
1629807825154188910,-5652,8628,26846
1629807825181467665,-3266,4152,14228
1629807825210042670,-678,-2222,11560
1629807825237112716,1138,-2882,11312
1629807825264661304,380,-2062,13756
1629807825295418268,-1406,-834,14972
1629807825322873857,-2528,754,13766
1629807825350311320,-3440,2492,11706
1629807825377754116,-3170,2772,7386
1629807825407509080,-2634,2772,6248
1629807825435908877,-744,2380,5940
1629807825463478590,186,2082,6082
1629807825492093595,594,2508,6952
1629807825518881017,320,3124,9008
1629807825546180063,164,4988,10380
1629807825573161318,-240,5332,13666
1629807825601522323,-368,4412,16656
1629807825628596870,-700,5176,21212
1629807825655770791,-1558,5422,24906
1629807825684633046,-1898,3510,24438
1629807825712415843,-3146,2020,32767
1629807825740534556,-5628,1504,32767
1629807825768602353,-7520,820,20346
1629807825799477650,-6234,-3214,12150
1629807825826548322,-1434,-3866,8336
1629807825853534993,528,-4762,9616
1629807825882547582,1606,-3944,10390
1629807825910081128,1294,-2452,8574
1629807825938502508,694,-210,7080
1629807825968047139,914,56,5126
1629807825995505810,824,1878,4884
1629807826022219607,350,2186,5818
1629807826049574945,1038,1736,5352
1629807826077856991,3166,-502,4352
1629807826106672246,4182,-1500,4114
1629807826134090042,4588,-1436,7224
1629807826161800172,3452,-1818,11068
1629807826190241343,3250,-2294,17742
1629807826217909014,3276,-1586,19660
1629807826246698603,3148,-1906,16886
1629807826275644482,2996,-3784,19118
1629807826304991487,1084,-3260,30334
1629807826332313700,-3222,2852,32767
1629807826360722747,-3136,4904,22394
1629807826388158001,-1656,1552,14620
1629807826415497173,2010,-220,9512
1629807826444670761,3356,-1336,10240
1629807826472101015,2420,-80,12992
1629807826499667853,1232,1594,13402
1629807826527537025,400,3600,12018
1629807826555569863,-190,4628,11122
1629807826582223701,-164,4830,10406
1629807826609782997,1060,4040,10522
1629807826639093085,1810,3100,11386
1629807826666023048,2328,2424,12504
1629807826692989594,2800,2632,13550
1629807826721298849,2882,2680,13678
1629807826748644229,3780,2290,12782
1629807826777159525,3994,1086,14322
1629807826806237572,3152,916,16804
1629807826835833701,2670,1062,18336
1629807826863544873,2466,-470,19204
1629807826891296336,2070,-136,30880
1629807826919910549,-80,-512,32767
1629807826946738303,-2620,1124,27802
1629807826974026100,-2100,688,11086
1629807827001515313,348,-1236,4052
1629807827029597400,2494,-1488,-148
1629807827057785822,4514,-1856,2762
1629807827085842451,3692,-650,13758
1629807827114799122,1914,1420,15538
1629807827142798627,672,2538,13664
1629807827170082839,1098,2626,9332
1629807827200144344,776,3748,9082
1629807827227417640,774,3660,9754
1629807827254953603,1098,1740,10202
1629807827284958941,2302,1028,13004
1629807827314604320,2174,392,13562
1629807827341764741,2876,-862,13838
1629807827369820662,3292,-2784,16402
1629807827398363042,2982,-3532,18398
1629807827426003463,2968,-4138,15098
1629807827453377467,3520,-6738,15690
1629807827481794430,3840,-6858,25212
1629807827509090684,1422,-190,30296
1629807827536703147,-4134,3600,29732
1629807827563095109,-3072,2994,14054
1629807827591425989,-1598,-784,8314
1629807827618149035,1076,-1956,5908
1629807827645586372,1982,-2176,7990
1629807827673893127,2514,-2506,10696
1629807827700868089,2296,-2182,12980
1629807827728217552,1762,-626,13140
1629807827754873056,878,514,14168
1629807827785373478,670,1450,15064
1629807827813617857,884,1446,15240
1629807827841007945,1224,1156,12406
1629807827869223949,2106,1120,11806
1629807827896862079,2404,1928,12156
1629807827923955833,2404,2572,11456
1629807827951922546,3330,2692,12368
1629807827979794675,3672,3112,14804
1629807828006396638,3474,3584,16238
1629807828034531767,3774,3588,17866
1629807828063656771,2362,2566,23984
1629807828090816650,134,1744,32767
1629807828118274904,-1832,2500,32452
1629807828146759950,-1566,1148,22830
1629807828173898287,22,-1134,7274
1629807828201143541,2780,-3278,5298
1629807828227771545,3576,-3110,10580
1629807828255631091,3058,-266,13602
1629807828284037762,-308,1538,14302
1629807828312447099,-774,2308,10410
1629807828341453854,-196,2268,8904
1629807828368812983,216,2000,9152
1629807828396180612,234,2942,8958
1629807828423656574,428,3078,7370
1629807828452175745,1412,2010,7562
1629807828478764041,2888,1648,7446
1629807828505967128,3244,1536,7750
1629807828533899132,3674,530,9190
1629807828561301928,3158,-62,14678
1629807828588307598,2570,174,18132
1629807828617338144,1960,-532,19252
1629807828645128065,2612,-1654,22316
1629807828672941819,306,-1554,27584
1629807828700507740,-1592,638,32730
1629807828728499286,-1874,1844,25730
1629807828756022332,428,-96,17266
1629807828784451544,1708,-4364,5660
1629807828814433465,4802,-4982,3858
1629807828841788094,5428,-4856,10350
1629807828869082098,3966,-1802,14842
1629807828896194519,-524,230,16872
1629807828924096606,-944,2410,14576
1629807828951340860,-468,2852,12462
1629807828978190156,102,2838,11260
1629807829006276077,1204,1658,11258
1629807829033344539,2308,1450,11234
1629807829060315334,2300,1936,12370
1629807829087458005,2202,2566,14218
1629807829115382550,2120,3118,13234
1629807829142329804,2096,4204,11512
1629807829169790599,2744,4310,11864
1629807829197716895,2508,4242,14262
1629807829224605232,1908,3996,16314
1629807829251723111,2204,4046,20228
1629807829281790157,920,3748,24262
1629807829310934119,-1088,2690,31546
1629807829338283914,-2538,4136,30326
1629807829365660960,-2924,3566,15498
1629807829394460839,-2018,558,8124
1629807829421665843,1564,-444,5204
1629807829448772971,2974,-1148,9422
1629807829477528100,2948,1066,12686
1629807829505066229,-14,2440,12276
1629807829532344733,-480,2872,9964
1629807829559912362,274,2510,8712
1629807829588599407,436,2540,9476
1629807829615440786,424,3448,9464
1629807829642210331,354,3572,7158
1629807829670338294,752,2848,6682
1629807829698330548,2142,2344,7478
1629807829725412135,2026,1960,12168
1629807829753149638,1604,2010,14864
1629807829782517559,714,1564,18944
1629807829811937647,726,532,17950
1629807829838755734,1456,38,14356
1629807829867693071,1880,-2386,17778
1629807829894960908,904,-1844,21704
1629807829921658953,-846,-374,28420
1629807829949694749,-2364,4414,24760
1629807829977993670,-1310,2948,12366
1629807830005391548,-160,-294,7980
1629807830032758635,2300,-1290,6208
1629807830061306264,3226,-1874,10298
1629807830088738559,2552,-1250,14184
1629807830116028271,1478,150,17694
1629807830144314900,600,3070,16320
1629807830171539237,-250,3726,15326
1629807830201996491,-590,4100,13800
1629807830230279244,434,3178,13054
1629807830257503914,870,2452,11568
1629807830285685918,1074,2510,11218
1629807830316474714,846,2960,11568
1629807830345732593,804,2626,11580
1629807830373619055,1020,2206,13374
1629807830400968225,930,2208,14988
1629807830429416228,544,2254,16884
1629807830456893982,924,2078,18456
1629807830485180361,1052,2770,21442
1629807830513379698,170,3138,28164
1629807830541201035,-2318,4668,25132
1629807830568222496,-1828,4054,12040
1629807830594743375,-972,1180,6370
1629807830623403670,1798,252,3180
1629807830650244799,2662,-618,7972
1629807830678026511,2684,50,12914
1629807830706706723,-634,2136,18226
1629807830733689893,-1636,4346,15216
1629807830761159771,-658,3924,12734
1629807830789467358,-120,3164,11818
1629807830820029696,580,3454,11688
1629807830847038866,634,3398,9972
1629807830874477411,1140,2830,10546
1629807830903848915,1402,2416,13374
1629807830931428419,1140,2348,13826
1629807830958583047,1016,1962,15168
1629807830986278384,892,970,17820
1629807831014205138,714,396,17558
1629807831041046474,1004,810,14316
1629807831069388519,1062,-66,14412
1629807831098550273,618,-1346,18246
1629807831126589193,290,1922,20488
1629807831153679488,-3146,4482,21266
1629807831181710950,-3238,5142,15300
1629807831210250703,-1350,2238,13640
1629807831243472999,-884,-850,12324
1629807831271347544,198,-1956,12438
1629807831301938089,494,-2802,13966
1629807831329962218,164,-2290,14838
1629807831357515096,-268,-1634,14930
1629807831385660183,-224,-1772,14742
1629807831413057978,510,-1944,13080
1629807831440349689,968,-1516,12534
1629807831469149193,1944,-1168,12826
1629807831496133321,1944,-732,12854
1629807831522994200,2068,450,12560
1629807831549900411,2594,1006,13978
1629807831578566623,2742,2492,13766
1629807831605906376,2508,3364,13212
1629807831633034671,2354,3988,12496
1629807831660619425,2408,4702,12202
1629807831687759803,3048,3146,11722
1629807831714605973,3556,1302,19558
1629807831741735393,-2158,2496,29916
1629807831768967479,-4690,4446,27756
1629807831797910941,-4292,50,16868
1629807831826419945,576,-2996,4948
1629807831855512615,1798,-3794,6938
1629807831882364160,906,-2656,11894
1629807831909364163,-638,-1068,15752
1629807831937869292,-1184,740,14354
1629807831965666337,-574,582,13146
1629807831993392965,-102,476,12536
1629807832020776302,730,806,11602
1629807832049321388,1004,-252,11068
1629807832077780975,2106,-1176,11412
1629807832105275353,1504,-944,16274
1629807832134152565,-924,538,18632
1629807832161448734,-1424,1382,17246
1629807832189481654,-1144,398,15950
1629807832217295616,-12,-550,16066
1629807832246222661,-168,-72,14158
1629807832274248122,578,-360,12634
1629807832305117209,1010,-1888,10498
1629807832334477546,-2190,-232,16628
1629807832362343382,-5368,2536,25788
1629807832390254344,-5718,1810,22296
1629807832419589056,-3348,-32,9172
1629807832447293184,-860,-2524,6582
1629807832474428562,1236,-2094,13426
1629807832502422148,116,346,15270
1629807832530752818,344,1112,13462
1629807832558136321,1200,1394,10504
1629807832585427491,1622,1988,10872
1629807832613816578,1790,1534,14328
1629807832640926581,1460,1282,15542
1629807832668188251,164,1066,16774
1629807832696486254,-242,704,16362
1629807832723535799,6,-860,14722
1629807832750287135,2072,-1860,11154
1629807832777690013,3742,-2332,10188
1629807832809307017,5092,-1072,9264
1629807832837226187,5350,1498,9102
1629807832864616773,6448,3240,10058
1629807832893348360,5868,4704,13674
1629807832920454779,4070,8390,21922
1629807832947507282,-1716,8204,32767
1629807832974498827,-3052,5860,30420
1629807833001783080,-1248,4084,20994
1629807833029116458,-130,2270,8730
1629807833056219586,552,-288,6120
1629807833084510214,4268,-1790,7786
1629807833111689842,5718,-2896,12752
1629807833138619387,2302,-882,17818
1629807833165418306,-58,1682,19888
1629807833193970518,-804,2958,16650
1629807833222134979,-360,2490,12538
1629807833249237648,136,2308,11812
1629807833277678235,202,2836,11266
1629807833306859571,392,2510,9760
1629807833334425991,1940,1462,9966
1629807833362001536,2626,954,11210
1629807833390078872,2892,1774,11174
1629807833417352916,2176,2276,12836
1629807833444575336,2306,1254,13562
1629807833473294214,3504,338,12884
1629807833500347759,3788,-56,13802
1629807833527365928,3564,152,14620
1629807833555883806,3758,-616,16010
1629807833584083768,3690,-414,20954
1629807833611539687,442,1532,27036
1629807833638393815,-1796,4228,27526
1629807833667657110,-2444,4262,20836
1629807833695474780,-578,2276,9104
1629807833723006866,438,-930,6416
1629807833751536202,2436,-2150,5972
1629807833778522955,3246,-3396,11068
1629807833808542917,1860,-2116,13916
1629807833837795753,270,450,15572
1629807833865107131,-836,3140,13404
1629807833892909134,-68,3080,10864
1629807833920382304,1090,1690,11110
1629807833948610015,2392,1236,10672
1629807833977028185,2808,960,10882
1629807834005033896,2846,1612,11988
1629807834032712440,2478,2430,13106
1629807834059735610,2410,2996,12306
1629807834087345571,3208,2888,13140
1629807834114876407,3180,4180,15606
1629807834143315785,2628,5234,18158
1629807834171084746,2830,5460,19442
1629807834200060207,2266,4760,22268
1629807834229372169,90,4322,30012
1629807834256565546,-1558,4668,28416
1629807834284602424,-880,2620,12798
1629807834315389261,1008,-2588,8386
1629807834343301472,4704,-3476,10932
1629807834370673474,4770,-1350,14144
1629807834398158102,1356,750,15394
1629807834427381313,618,1984,13064
1629807834455489608,54,3354,10912
1629807834482588652,-114,3656,8946
1629807834512414072,-124,4346,9110
1629807834540104866,-22,4490,9014
1629807834568158494,300,3496,8116
1629807834596911830,1566,2882,7174
1629807834625068583,2156,2186,7102
1629807834652298461,2302,1076,9164
1629807834679958755,1446,1068,14394
1629807834709339175,850,1982,16218
1629807834737936595,892,1966,14998
1629807834766412097,1600,-1182,17862
1629807834795814767,962,-600,29156
1629807834825363270,-1332,4330,30740
1629807834852712564,-2004,4040,24336
1629807834881882776,-48,-884,11216
1629807834909724653,2794,-2388,8362
1629807834937190990,3550,-2940,10096
1629807834964584659,3938,-1356,13698
1629807834993278079,2418,-234,13434
1629807835020433915,2294,214,11702
1629807835047763542,3190,196,11560
1629807835076249670,2912,810,14298
1629807835103820089,2744,776,14998
1629807835131553467,3286,170,13872
1629807835158695011,3460,708,13638
1629807835188156597,2788,1774,13316
1629807835216048683,2370,2710,12462
1629807835243902936,2836,2848,11862
1629807835272530897,2590,3378,13762
1629807835302363733,2462,3618,14668
1629807835332093069,2850,3074,16074
1629807835361003155,1002,3720,22534
1629807835389066074,-1310,4098,32767
1629807835416690868,-2900,5444,30048
1629807835444661871,-1908,3258,13538
1629807835473422457,-446,-1366,8128
1629807835501384293,3340,-2308,6260
1629807835529610337,3944,-158,12312
1629807835558523840,478,1824,14142
1629807835586073259,-240,2880,12670
1629807835613973762,-410,3224,11192
1629807835642177140,-324,3276,10678
1629807835669998059,-468,3852,9516
1629807835699041062,56,3620,8054
1629807835727524606,570,2830,6316
1629807835756779692,1444,2648,7072
1629807835784682570,1216,1404,8332
1629807835816209489,1566,580,12284
1629807835845683451,1154,1534,16808
1629807835872790161,-276,2404,20034
1629807835901311122,-234,3086,13296
1629807835931723834,2064,446,13264
1629807835958665836,1920,-482,23376
1629807835986209255,1128,2312,27664
1629807836015131508,-1472,4222,21910
1629807836042781927,-788,1914,15950
1629807836070122305,2098,-162,11230
1629807836097320932,3270,-1876,11386
1629807836126758143,3476,-3532,15990
1629807836154487312,2232,-1932,20826
1629807836182155814,916,42,16054
1629807836210939609,1438,-338,11926
1629807836237771903,1878,-572,8982
1629807836264703322,2696,-574,9182
1629807836292483491,2924,-580,11896
1629807836323513577,2792,156,12236
1629807836350456413,2570,914,12146
1629807836377737582,2498,3052,12706
1629807836405362084,1700,3946,12610
1629807836433349337,1542,4544,12580
1629807836460201089,1172,4652,13946
1629807836489172175,1058,4400,17130
1629807836517702344,1438,4306,17758
1629807836546370097,-316,4596,26926
1629807836573736057,-1822,5244,31052
1629807836603894810,-3164,4372,20004
1629807836631721104,-1654,268,12688
1629807836659720857,1872,-1592,8974
1629807836688768568,3338,-2158,11470
1629807836716902528,1036,1296,14912
1629807836744501364,-414,2672,12590
1629807836772042117,-68,2344,10150
1629807836801003161,502,2612,8304
1629807836830379205,390,3532,8882
1629807836857495291,320,3906,9532
1629807836886451710,592,3356,10296
1629807836914501129,1746,3038,10258
1629807836941668965,2042,2894,11896
1629807836968898467,2078,2684,12620
1629807836996072053,2486,2240,12884
1629807837023332597,2560,1980,14584
1629807837050789224,2062,1816,14122
1629807837079303602,2068,2484,13004
1629807837106541896,2172,510,14948
1629807837133514523,1726,-542,18120
1629807837161650025,1090,630,28046
1629807837189184527,-2838,3608,27424
1629807837217257946,-2568,3692,15964
1629807837244683407,-1374,550,11068
1629807837273803534,330,-926,9132
1629807837302402412,1088,-2650,11308
1629807837332010039,1916,-3058,15296
1629807837361862625,2282,-2272,14452
1629807837390042419,1976,-976,12920
1629807837417679338,1644,326,13260
1629807837446333799,1802,590,14004
1629807837474232884,2034,468,12882
1629807837503001428,2744,64,13016
1629807837531038722,2454,566,14124
1629807837559695141,2132,2006,14334
1629807837586710185,1858,2360,13766
1629807837614042896,2094,2286,12524
1629807837642678732,2706,2144,12418
1629807837669931151,2732,2226,13740
1629807837697490778,2426,2600,15182
1629807837725096030,2222,3422,16222
1629807837752249824,2338,2254,15912
1629807837779652368,2082,1638,18518
1629807837808297662,304,3004,27552
1629807837838456164,-3354,4762,25592
1629807837866429750,-2078,3552,11826
1629807837894160211,-702,-38,7470
1629807837923043755,2116,-1368,12012
1629807837950937340,1684,1452,14344
1629807837978185801,-1140,3054,14036
1629807838005796220,-1260,3686,10108
1629807838035009764,-728,4430,9498
1629807838062022266,-742,4676,11996
1629807838089621268,-958,4502,11984
1629807838119578520,304,3404,11066
1629807838147767148,1234,2116,11746
1629807838174784941,1780,2098,13440
1629807838203073027,1856,2144,14630
1629807838230491112,2460,1022,14680
1629807838257324031,3022,344,15836
1629807838284703408,3234,-260,15660
1629807838315047369,2550,256,13022
1629807838343637621,2574,332,12386
1629807838370903207,2916,-1018,12534
1629807838400761542,2302,1122,22714
1629807838428501211,-2652,4690,28846
1629807838456265005,-4138,6134,20332
1629807838485270007,-2782,2064,11996
1629807838513746843,358,378,5658
1629807838541199137,1312,-1652,9000
1629807838568392430,1802,-1486,13342
1629807838596715974,1286,-624,14716
1629807838623562643,644,2006,12596
1629807838650358062,606,2736,11348
1629807838677394230,632,3082,12022
1629807838704929108,1250,2384,12264
1629807838731714151,1796,1814,12560
1629807838758627320,1982,1930,14052
1629807838787294739,1282,2688,15316
1629807838816698700,1126,3292,14414
1629807838844732952,1200,3124,13286
1629807838873100121,1364,2768,13144
1629807838901409540,1450,2762,13690
1629807838928915792,1082,2788,15830
1629807838956361835,1118,2762,15894
1629807838984293629,1528,2254,20670
1629807839011729923,936,3228,26700
1629807839038787967,-2696,4168,30116
1629807839067357469,-3452,5096,21538
1629807839095622471,-2356,370,14148
1629807839123807098,704,-1804,5604
1629807839153012267,2524,-3526,7504
1629807839180226519,2938,-2786,12432
1629807839207728604,970,910,14942
1629807839234521648,-120,1374,12550
1629807839262739858,90,1464,10086
1629807839290071527,362,1326,10534
1629807839325650863,322,2494,10830
1629807839355613656,610,2074,9950
1629807839382898533,1462,1398,9264
1629807839410988827,1984,1430,9816
1629807839440614371,1682,1718,12514
1629807839467766331,1712,454,13928
1629807839494771333,1660,40,15886
1629807839521783294,1624,674,16738
1629807839549879587,1220,622,14290
1629807839577216923,1176,-1404,18482
1629807839604703841,894,-2264,23692
1629807839633829052,-1774,-8,28214
1629807839660645512,-3348,3366,23252
1629807839688143889,-1938,1514,16986
1629807839716152933,-1178,-352,8094
